,wikidata,type,osmid
2418,Q17742592,,
2419,Q17744988,,
2422,Q17742709,,
2426,Q17745135,,
2427,Q17743162,,
2428,Q17745146,,
2429,Q17742722,,
2430,Q17743103,,
2432,Q17745073,,
2433,Q17742924,,
2434,Q17742548,,
2435,Q17745023,,
2436,Q17743070,,
2437,Q17742843,,
2438,Q17742983,,
2439,Q17742950,,
2440,Q17745117,,
2441,Q17743150,,
2442,Q17743122,,
2443,Q17745174,,
2445,Q17742949,,
2446,Q17745254,,
2447,Q17742615,,
2450,Q17742763,,
2451,Q17742810,,
2452,Q17743148,,
2453,Q17743157,,
2454,Q17745079,,
2455,Q17743110,,
2456,Q17743104,,
2457,Q17743181,,
2458,Q17745140,,
2459,Q17742952,,
2460,Q17743190,,
2461,Q17745010,,
2462,Q17745211,,
2463,Q17745054,,
2464,Q17745056,,
2465,Q17742948,,
2466,Q17742932,,
2467,Q17745086,,
2468,Q17742725,,
2470,Q17742594,,
2473,Q17743144,,
2474,Q17743097,,
2475,Q17745060,,
2478,Q17743096,,
2479,Q17745266,,
2480,Q17743180,,
2481,Q17742723,,
2482,Q17743024,,
2484,Q17742953,,
2485,Q17742731,,
2486,Q17742982,,
2487,Q17745210,,
2490,Q17743187,,
2491,Q17745274,,
2492,Q17743192,,
2494,Q17742747,,
2498,Q17780856,,
2500,Q17745470,,
2508,Q17781032,,
2509,Q17772942,,
2512,Q17781095,,
2513,Q17745430,,
2515,Q17745413,,
2517,Q17780990,,
2518,Q17745521,,
2519,Q17780892,,
2520,Q17745410,,
2521,Q17745420,,
2523,Q17781160,,
2525,Q17780922,,
2530,Q17745488,,
2533,Q17780852,,
2536,Q17745418,,
2537,Q17745320,,
2539,Q17781219,,
2540,Q17781066,,
2541,Q17780919,,
2543,Q17745422,,
2544,Q17745501,,
2545,Q17772942,,
2549,Q17745456,,
2554,Q17745460,,
2563,Q17781035,,
2567,Q17745333,,
2569,Q17745419,,
2572,Q17781026,,
2574,Q17745538,,
2575,Q17745446,,
2577,Q17745439,,
2578,Q17781181,,
2579,Q17780847,,
2581,Q17745292,,
2583,Q17745492,,
2584,Q17745543,,
2586,Q17745409,,
2587,Q17780926,,
2588,Q17745447,,
2598,Q18000752,,
2600,Q18000411,,
2601,Q17781280,,
2602,Q18000805,,
2606,Q17781251,,
2607,Q18000565,,
2608,Q17781430,,
2610,Q17781279,,
2611,Q17781414,,
2612,Q17781433,,
2613,Q18000653,,
2615,Q18000762,,
2618,Q18000694,,
2620,Q18000388,,
2622,Q18000657,,
2624,Q17781380,,
2630,Q17781315,,
2631,Q18000800,,
2632,Q18000744,,
2633,Q17781455,,
2634,Q18000394,,
2635,Q18000775,,
2636,Q17781244,,
2638,Q18000801,,
2639,Q17781392,,
2644,Q18000670,,
2650,Q17781310,,
2651,Q18000658,,
2652,Q17781405,,
2655,Q17781388,,
2656,Q18000454,,
2657,Q18000435,,
2658,Q17781278,,
2659,Q17781411,,
2660,Q18000755,,
2664,Q17781359,,
2668,Q18000479,,
2670,Q18000604,,
2671,Q18000609,,
2673,Q18000408,,
2674,Q18000689,,
2676,Q18000555,,
2680,Q18000477,,
2681,Q18000468,,
2682,Q18000804,,
2683,Q18000506,,
2687,Q18000812,,
2689,Q18000391,,
2690,Q17781338,,
2691,Q18000361,,
2692,Q18000541,,
2693,Q17781257,,
2699,Q18001184,,
2701,Q18001045,,
2702,Q18000932,,
2703,Q18001354,,
2704,Q18001358,,
2707,Q18001375,,
2714,Q18001170,,
2715,Q18000933,,
2716,Q18002524,,
2717,Q18000840,,
2721,Q18001145,,
2723,Q18001010,,
2724,Q18001211,,
2725,Q18001258,,
2726,Q18001388,,
2727,Q18001330,,
2732,Q18001087,,
2736,Q18001052,,
2737,Q18000880,,
2738,Q18001254,,
2739,Q18001100,,
2740,Q18001457,,
2742,Q18002486,,
2745,Q18001374,,
2746,Q18001247,,
2747,Q18000918,,
2748,Q18001455,,
2750,Q18001417,,
2751,Q18000820,,
2754,Q18002516,,
2755,Q18001387,,
2761,Q18000930,,
2765,Q18000863,,
2766,Q18002472,,
2769,Q18001244,,
2770,Q18001008,,
2772,Q18001342,,
2774,Q18001002,,
2775,Q18000839,,
2776,Q18001074,,
2777,Q18001058,,
2778,Q18001422,,
2780,Q18001314,,
2783,Q18001316,,
2784,Q18001373,,
2788,Q18002498,,
2790,Q18002587,,
2792,Q18002468,,
2793,Q18001277,,
2794,Q18001438,,
2797,Q18051183,,
2800,Q18051185,,
2802,Q18012819,,
2803,Q18012845,,
2808,Q18012675,,
2811,Q18051208,,
2814,Q18050550,,
2817,Q18050214,,
2819,Q18050562,,
2820,Q18012824,,
2824,Q18050310,,
2826,Q18051249,,
2827,Q18012716,,
2829,Q18050121,,
2830,Q18012578,,
2831,Q18012842,,
2834,Q18012673,,
2835,Q18050196,,
2836,Q18050537,,
2838,Q18012784,,
2839,Q18050317,,
2841,Q18012846,,
2845,Q18012668,,
2846,Q18050094,,
2848,Q18012575,,
2850,Q18050409,,
2851,Q18012585,,
2852,Q18050538,,
2856,Q18043206,,
2857,Q18051119,,
2862,Q18050527,,
2863,Q18050575,,
2865,Q18012689,,
2866,Q18051168,,
2867,Q18050630,,
2869,Q18051153,,
2872,Q18050329,,
2874,Q18002597,,
2875,Q18012787,,
2876,Q18012718,,
2878,Q18050326,,
2880,Q18050396,,
2881,Q18050062,,
2883,Q18051227,,
2884,Q18050034,,
2886,Q18012724,,
2888,Q18050427,,
2891,Q18051141,,
2892,Q18051144,,
2893,Q18051223,,
2896,Q18050163,,
2897,Q18069944,,
2900,Q18094869,,
2901,Q18051319,,
2904,Q18069925,,
2906,Q18094651,,
2908,Q18051662,,
2909,Q18094576,,
2910,Q18070345,,
2913,Q18069983,,
2915,Q18094573,,
2916,Q18051736,,
2917,Q18094789,,
2918,Q18051756,,
2919,Q18051665,,
2920,Q18094822,,
2923,Q18069954,,
2925,Q18094665,,
2926,Q18094589,,
2927,Q18070344,,
2928,Q18094812,,
2929,Q18094552,,
2931,Q18094899,,
2933,Q18051735,,
2934,Q18069938,,
2936,Q18051352,,
2937,Q18051255,,
2938,Q18069795,,
2939,Q18094697,,
2940,Q18094639,,
2942,Q18094873,,
2943,Q18051724,,
2944,Q18094666,,
2945,Q18094601,,
2946,Q18094654,,
2947,Q18051354,,
2951,Q18069886,,
2952,Q18052096,,
2954,Q18094912,,
2955,Q18094941,,
2956,Q18051343,,
2957,Q18094728,,
2958,Q18094783,,
2959,Q18051294,,
2960,Q18069967,,
2962,Q18094706,,
2963,Q18051676,,
2966,Q18094804,,
2968,Q18094863,,
2969,Q18051336,,
2970,Q18051282,,
2971,Q18094880,,
2973,Q18070367,,
2974,Q18069779,,
2977,Q18094493,,
2978,Q18094884,,
2979,Q18069755,,
2980,Q18094939,,
2987,Q18094833,,
2988,Q18094918,,
2989,Q18070338,,
2990,Q18094561,,
2993,Q18094480,,
2994,Q18069757,,
2995,Q18094865,,
2996,Q18069885,,
2999,Q18095369,,
3000,Q18095236,,
3001,Q18095371,,
3002,Q18095084,,
3005,Q18095165,,
3008,Q18095218,,
3009,Q18095216,,
3010,Q18095134,,
3013,Q18095359,,
3014,Q18095411,,
3015,Q18095364,,
3017,Q18095117,,
3021,Q18095325,,
3023,Q18095116,,
3024,Q18095276,,
3025,Q18095260,,
3027,Q18095030,,
3028,Q18095372,,
3032,Q18095166,,
3033,Q18095278,,
3034,Q18095161,,
3035,Q18095273,,
3036,Q18095397,,
3037,Q18095384,,
3040,Q18095164,,
3042,Q18095228,,
3044,Q18095365,,
3045,Q18095373,,
3047,Q18095180,,
3049,Q18095052,,
3050,Q18095057,,
3051,Q18095197,,
3052,Q18095334,,
3053,Q18095111,,
3056,Q18095358,,
3058,Q18095036,,
3059,Q18095051,,
3060,Q18095370,,
3061,Q18095257,,
3062,Q18095378,,
3063,Q18095143,,
3064,Q18095140,,
3065,Q18095011,,
3068,Q18095086,,
3069,Q18095124,,
3070,Q18095402,,
3071,Q18095007,,
3072,Q18095122,,
3073,Q18095235,,
3074,Q18094954,,
3075,Q18095392,,
3077,Q18095408,,
3078,Q18095008,,
3079,Q18095415,,
3081,Q18095210,,
3084,Q18095096,,
3085,Q18095268,,
3086,Q18095251,,
3087,Q18095380,,
3090,Q18095240,,
3091,Q18095245,,
3098,Q18096232,,
3099,Q18095560,,
3100,Q18095621,,
3101,Q18096022,,
3102,Q18096000,,
3105,Q18095985,,
3106,Q18096126,,
3107,Q18095921,,
3110,Q18096002,,
3111,Q18096127,,
3113,Q18095798,,
3115,Q18095499,,
3116,Q18095502,,
3118,Q18095864,,
3120,Q18095565,,
3121,Q18095584,,
3122,Q18096211,,
3124,Q18095981,,
3125,Q18095846,,
3127,Q18095431,,
3129,Q18095638,,
3132,Q18096001,,
3133,Q18095935,,
3134,Q18095988,,
3135,Q18095912,,
3136,Q18095922,,
3137,Q18096147,,
3139,Q18095920,,
3140,Q18095832,,
3141,Q18095435,,
3143,Q18095669,,
3145,Q18096006,,
3146,Q18095419,,
3147,Q18095618,,
3149,Q18095592,,
3151,Q18096278,,
3152,Q18095427,,
3153,Q18095873,,
3154,Q18096133,,
3156,Q18096109,,
3157,Q18095566,,
3158,Q18096054,,
3163,Q18096131,,
3164,Q18096166,,
3165,Q18095957,,
3166,Q18095952,,
3167,Q18095643,,
3168,Q18095538,,
3169,Q18095675,,
3170,Q18095526,,
3173,Q18096028,,
3176,Q18095423,,
3177,Q18095615,,
3180,Q18095953,,
3182,Q18095644,,
3183,Q18095595,,
3185,Q18095806,,
3186,Q18095510,,
3188,Q18095866,,
3190,Q18095659,,
3192,Q18095523,,
3195,Q18095752,,
3197,Q18096673,,
3199,Q18096804,,
3200,Q18096904,,
3201,Q18096919,,
3202,Q18096459,,
3203,Q18096798,,
3204,Q18096451,,
3206,Q18096706,,
3207,Q18096666,,
3208,Q18096358,,
3212,Q18096860,,
3213,Q18096507,,
3215,Q18096708,,
3217,Q18096766,,
3218,Q18096344,,
3219,Q18096597,,
3220,Q18096758,,
3223,Q18096844,,
3224,Q18096496,,
3225,Q18096820,,
3229,Q18096504,,
3230,Q18096425,,
3232,Q18096737,,
3234,Q18096813,,
3238,Q18096478,,
3241,Q18096602,,
3243,Q18096755,,
3244,Q18096579,,
3245,Q18096788,,
3248,Q18096749,,
3249,Q18096886,,
3250,Q18096479,,
3252,Q18096416,,
3254,Q18096912,,
3255,Q18096414,,
3256,Q18096728,,
3258,Q18096486,,
3259,Q18096559,,
3260,Q18096873,,
3261,Q18096913,,
3262,Q18096756,,
3264,Q18096863,,
3265,Q18096908,,
3267,Q18096727,,
3268,Q18096313,,
3270,Q18096321,,
3272,Q18096366,,
3273,Q18096654,,
3274,Q18096783,,
3275,Q18096594,,
3276,Q18096552,,
3279,Q18096786,,
3280,Q18096710,,
3282,Q18096603,,
3283,Q18096723,,
3284,Q18096824,,
3285,Q18096717,,
3286,Q18096814,,
3288,Q18096292,,
3289,Q18096565,,
3290,Q18096767,,
3291,Q18096806,,
3292,Q18096831,,
3294,Q18096851,,
3295,Q18096475,,
3297,Q18097665,,
3298,Q18097439,,
3299,Q18097188,,
3300,Q18097029,,
3303,Q18097322,,
3305,Q18097176,,
3306,Q18097429,,
3307,Q18097278,,
3308,Q18097630,,
3309,Q18097301,,
3311,Q18097629,,
3312,Q18097258,,
3313,Q18097414,,
3315,Q18097642,,
3316,Q18097033,,
3317,Q18097516,,
3319,Q18097181,,
3322,Q18097046,,
3323,Q18097654,,
3324,Q18097343,,
3325,Q18097010,,
3326,Q18097657,,
3327,Q18097170,,
3331,Q18097150,,
3334,Q18097328,,
3335,Q18097289,,
3336,Q18096949,,
3337,Q18097329,,
3338,Q18097068,,
3339,Q18097391,,
3340,Q18097245,,
3343,Q18097321,,
3345,Q18097681,,
3346,Q18097468,,
3347,Q18097647,,
3348,Q18097566,,
3349,Q18097567,,
3350,Q18097640,,
3354,Q18097664,,
3357,Q18097583,,
3358,Q18097032,,
3360,Q18097380,,
3361,Q18097006,,
3362,Q18097574,,
3364,Q18097114,,
3365,Q18096998,,
3366,Q18097203,,
3367,Q18097178,,
3368,Q18097351,,
3369,Q18097295,,
3371,Q18097339,,
3372,Q18097056,,
3373,Q18097556,,
3375,Q18097184,,
3378,Q18097541,,
3379,Q18097146,,
3381,Q18097247,,
3383,Q18097082,,
3384,Q18097177,,
3385,Q18097248,,
3386,Q18096997,,
3387,Q18097052,,
3388,Q18097324,,
3389,Q18097186,,
3390,Q18097581,,
3391,Q18097027,,
3392,Q18097318,,
3396,Q18097666,,
3397,Q18098820,,
3399,Q18098568,,
3400,Q18098733,,
3401,Q18098517,,
3402,Q18099042,,
3405,Q18098921,,
3406,Q18098697,,
3409,Q18099067,,
3411,Q18098718,,
3413,Q18098834,,
3415,Q18098906,,
3417,Q18098534,,
3419,Q18099082,,
3420,Q18098954,,
3421,Q18098821,,
3422,Q18099053,,
3423,Q18098666,,
3424,Q18098983,,
3425,Q18099044,,
3426,Q18098948,,
3427,Q18099034,,
3428,Q18098613,,
3430,Q18098955,,
3432,Q18098621,,
3433,Q18098892,,
3435,Q18099002,,
3437,Q18098699,,
3439,Q18099094,,
3444,Q18098620,,
3445,Q18098998,,
3448,Q18098635,,
3452,Q18098566,,
3456,Q18098581,,
3457,Q18098996,,
3460,Q18098792,,
3461,Q18098467,,
3462,Q18098614,,
3464,Q18098453,,
3465,Q18098878,,
3467,Q18098961,,
3469,Q18098607,,
3474,Q18098739,,
3476,Q18098539,,
3477,Q18098582,,
3478,Q18098937,,
3481,Q18098799,,
3484,Q18099070,,
3486,Q18098538,,
3489,Q18098583,,
3490,Q18098465,,
3491,Q18098740,,
3495,Q18098574,,
3498,Q18097820,,
3500,Q18097865,,
3501,Q18097766,,
3502,Q18098065,,
3504,Q18097915,,
3506,Q18097776,,
3507,Q18098094,,
3508,Q18098102,,
3509,Q18097689,,
3510,Q18098004,,
3511,Q18097787,,
3512,Q18098023,,
3513,Q18097724,,
3514,Q18098027,,
3516,Q18098139,,
3517,Q18098083,,
3519,Q18098138,,
3520,Q18097688,,
3522,Q18098345,,
3523,Q18098010,,
3524,Q18098110,,
3525,Q18098021,,
3528,Q18097760,,
3529,Q18097956,,
3530,Q18098105,,
3532,Q18098068,,
3533,Q18098038,,
3535,Q18098426,,
3536,Q18097876,,
3537,Q18098119,,
3538,Q18098070,,
3539,Q18098095,,
3540,Q18097753,,
3541,Q18097860,,
3544,Q18097793,,
3546,Q18098356,,
3547,Q18097939,,
3548,Q18097716,,
3549,Q18098109,,
3551,Q18097708,,
3552,Q18098090,,
3553,Q18097988,,
3554,Q18098396,,
3555,Q18097995,,
3556,Q18098034,,
3558,Q18097933,,
3559,Q18097778,,
3560,Q18097788,,
3561,Q18097717,,
3562,Q18098012,,
3563,Q18098143,,
3566,Q18098112,,
3567,Q18097863,,
3568,Q18098043,,
3569,Q18098437,,
3570,Q18098084,,
3571,Q18098425,,
3572,Q18097697,,
3573,Q18098085,,
3576,Q18097810,,
3578,Q18097981,,
3579,Q18098136,,
3580,Q18097709,,
3582,Q18097714,,
3583,Q18098020,,
3584,Q18098111,,
3585,Q18098098,,
3586,Q18098017,,
3588,Q18098147,,
3589,Q18098123,,
3591,Q18097743,,
3592,Q18097885,,
3593,Q18098132,,
3595,Q18098011,,
3596,Q18098121,,
3597,Q18099170,,
3598,Q18099710,,
3599,Q18099153,,
3601,Q18099285,,
3602,Q18099711,,
3603,Q18099327,,
3611,Q18099329,,
3612,Q18099162,,
3614,Q18099353,,
3615,Q18099644,,
3617,Q18099152,,
3618,Q18099380,,
3620,Q18099433,,
3622,Q18099863,,
3623,Q18099415,,
3627,Q18099594,,
3628,Q18099542,,
3630,Q18099549,,
3631,Q18099611,,
3634,Q18099742,,
3635,Q18099765,,
3638,Q18099402,,
3639,Q18099593,,
3640,Q18099666,,
3641,Q18099159,,
3642,Q18099509,,
3643,Q18099407,,
3645,Q18099226,,
3649,Q18099199,,
3650,Q18099267,,
3653,Q18099395,,
3655,Q18099787,,
3658,Q18099700,,
3659,Q18099396,,
3660,Q18099221,,
3661,Q18099175,,
3662,Q18099785,,
3663,Q18099692,,
3664,Q18099651,,
3666,Q18099566,,
3668,Q18099191,,
3670,Q18099516,,
3671,Q18099557,,
3672,Q18099131,,
3673,Q18099547,,
3675,Q18099166,,
3679,Q18099381,,
3680,Q18099167,,
3681,Q18099867,,
3682,Q18099401,,
3684,Q18099563,,
3689,Q18099143,,
3690,Q18099866,,
3691,Q18099790,,
3692,Q18099330,,
3693,Q18099160,,
3694,Q18099432,,
3696,Q18099246,,
3702,Q18100405,,
3704,Q18100354,,
3705,Q18100265,,
3706,Q18100571,,
3707,Q18100547,,
3708,Q18100691,,
3710,Q18100620,,
3712,Q18100482,,
3713,Q18100729,,
3714,Q18100498,,
3716,Q18100688,,
3718,Q18100645,,
3719,Q18100300,,
3720,Q18100532,,
3721,Q18100728,,
3723,Q18100485,,
3725,Q18100770,,
3727,Q18100489,,
3728,Q18100407,,
3729,Q18100459,,
3730,Q18100763,,
3731,Q18100408,,
3732,Q18100683,,
3733,Q18100435,,
3735,Q18100583,,
3737,Q18100456,,
3738,Q18100740,,
3740,Q18100723,,
3743,Q18100487,,
3746,Q18100490,,
3748,Q18100700,,
3749,Q18100370,,
3753,Q18100592,,
3754,Q18100757,,
3755,Q18100585,,
3759,Q18099900,,
3764,Q18100403,,
3765,Q18100550,,
3768,Q18100719,,
3769,Q18100294,,
3771,Q18100428,,
3772,Q18100648,,
3773,Q18100431,,
3775,Q18100556,,
3776,Q18100686,,
3778,Q18100299,,
3779,Q18100287,,
3781,Q18100715,,
3783,Q18100590,,
3784,Q18100353,,
3786,Q18100534,,
3787,Q18100396,,
3789,Q18100302,,
3791,Q18100737,,
3793,Q18100682,,
3794,Q18100551,,
3795,Q18100668,,
3798,Q18101370,,
3799,Q18100839,,
3801,Q18101329,,
3802,Q18100901,,
3805,Q18100845,,
3808,Q18101120,,
3809,Q18101336,,
3811,Q18101131,,
3812,Q18101522,,
3814,Q18101546,,
3816,Q18101230,,
3817,Q18101460,,
3818,Q18101225,,
3820,Q18100874,,
3821,Q18100939,,
3823,Q18101425,,
3824,Q18101229,,
3825,Q18101040,,
3826,Q18101515,,
3827,Q18101454,,
3832,Q18101218,,
3833,Q18101369,,
3835,Q18101270,,
3837,Q18100949,,
3840,Q18101554,,
3841,Q18101462,,
3842,Q18101395,,
3844,Q18100880,,
3845,Q18101437,,
3846,Q18100847,,
3849,Q18101410,,
3850,Q18101534,,
3851,Q18101351,,
3853,Q18101508,,
3854,Q18101523,,
3860,Q18101430,,
3864,Q18101413,,
3868,Q18101376,,
3871,Q18101352,,
3874,Q18101016,,
3877,Q18101389,,
3881,Q18101507,,
3882,Q18101483,,
3888,Q18101426,,
3890,Q18101478,,
3893,Q18100908,,
3894,Q18101353,,
3896,Q18101294,,
3898,Q18101714,,
3899,Q18101906,,
3900,Q18101877,,
3901,Q18102027,,
3902,Q18101649,,
3903,Q18102130,,
3904,Q18101599,,
3906,Q18101868,,
3908,Q18101603,,
3909,Q18101731,,
3910,Q18101980,,
3912,Q18101978,,
3914,Q18101947,,
3916,Q18101858,,
3917,Q18102416,,
3920,Q18101981,,
3921,Q18101872,,
3923,Q18101913,,
3924,Q18102051,,
3926,Q18101716,,
3928,Q18101697,,
3931,Q18101867,,
3932,Q18102107,,
3933,Q18101939,,
3935,Q18101819,,
3938,Q18102109,,
3939,Q18101715,,
3940,Q18101573,,
3941,Q18101625,,
3942,Q18101581,,
3945,Q18102025,,
3947,Q18101824,,
3949,Q18102430,,
3950,Q18101740,,
3956,Q18101665,,
3959,Q18101592,,
3960,Q18101575,,
3962,Q18101760,,
3963,Q18101762,,
3964,Q18102032,,
3965,Q18101607,,
3966,Q18101948,,
3967,Q18101702,,
3969,Q18102016,,
3971,Q18101668,,
3973,Q18102006,,
3975,Q18101866,,
3978,Q18101852,,
3980,Q18101744,,
3981,Q18101601,,
3982,Q18101910,,
3983,Q18102113,,
3985,Q18101622,,
3986,Q18101979,,
3989,Q18102435,,
3990,Q18102108,,
3992,Q18101611,,
3994,Q18101912,,
3995,Q18101572,,
3997,Q18103048,,
3998,Q18103165,,
4000,Q18103025,,
4001,Q18102475,,
4002,Q18102885,,
4003,Q18103076,,
4006,Q18102800,,
4007,Q18103211,,
4010,Q18102903,,
4011,Q18103207,,
4012,Q18102525,,
4018,Q18102951,,
4019,Q18102593,,
4020,Q18103234,,
4021,Q18102573,,
4022,Q18102939,,
4023,Q18103197,,
4025,Q18102986,,
4028,Q18102848,,
4030,Q18102637,,
4031,Q18103186,,
4032,Q18103090,,
4033,Q18103071,,
4034,Q18102717,,
4035,Q18102958,,
4039,Q18103103,,
4040,Q18102605,,
4041,Q18103176,,
4042,Q18102441,,
4044,Q18103192,,
4045,Q18102957,,
4048,Q18103110,,
4050,Q18103080,,
4051,Q18103047,,
4052,Q18102524,,
4053,Q18103108,,
4055,Q18102467,,
4056,Q18103024,,
4058,Q18102544,,
4059,Q18102756,,
4061,Q18102908,,
4064,Q18102580,,
4065,Q18103206,,
4066,Q18102991,,
4067,Q18102845,,
4070,Q18103023,,
4071,Q18103079,,
4072,Q18103077,,
4073,Q18102999,,
4074,Q18102729,,
4075,Q18102709,,
4076,Q18103094,,
4078,Q18102639,,
4082,Q18102724,,
4085,Q18102933,,
4086,Q18102473,,
4087,Q18103161,,
4088,Q18103164,,
4089,Q18102881,,
4090,Q18102536,,
4091,Q18102746,,
4092,Q18103026,,
4093,Q18102452,,
4094,Q18102471,,
4096,Q18102722,,
4098,Q18103308,,
4099,Q18104018,,
4100,Q18104166,,
4101,Q18104813,,
4102,Q18103463,,
4103,Q18104060,,
4104,Q18103416,,
4105,Q18104136,,
4107,Q18103893,,
4108,Q18105105,,
4110,Q18103258,,
4111,Q18103271,,
4112,Q18103336,,
4113,Q18103257,,
4114,Q18103465,,
4116,Q18103491,,
4117,Q18105074,,
4119,Q18104983,,
4120,Q18104780,,
4122,Q18103409,,
4123,Q18103348,,
4124,Q18103985,,
4125,Q18105470,,
4128,Q18105292,,
4130,Q18103262,,
4134,Q18103441,,
4135,Q18103471,,
4136,Q18103516,,
4137,Q18104139,,
4138,Q18103901,,
4139,Q18105359,,
4140,Q18103414,,
4143,Q18105067,,
4145,Q18103887,,
4148,Q18103945,,
4149,Q18104922,,
4152,Q18103517,,
4157,Q18105054,,
4158,Q18103428,,
4159,Q18103442,,
4160,Q18104815,,
4161,Q18103437,,
4163,Q18103243,,
4167,Q18105022,,
4170,Q18103252,,
4171,Q18103466,,
4173,Q18103363,,
4175,Q18103238,,
4176,Q18103340,,
4177,Q18103245,,
4178,Q18103436,,
4180,Q18105489,,
4181,Q18103356,,
4182,Q18104966,,
4183,Q18104924,,
4184,Q18105134,,
4186,Q18104790,,
4188,Q18104758,,
4192,Q18103487,,
4193,Q18103528,,
4195,Q18104723,,
4196,Q18105088,,
4197,Q18132280,,
4199,Q18134209,,
4202,Q18133423,,
4203,Q18133995,,
4204,Q18133300,,
4206,Q18133986,,
4207,Q18133467,,
4208,Q18132623,,
4209,Q18133976,,
4211,Q18132977,,
4212,Q18132359,,
4213,Q18132869,,
4214,Q18133371,,
4216,Q18132326,,
4217,Q18132560,,
4219,Q18134312,,
4220,Q18133537,,
4221,Q18133268,,
4223,Q18133733,,
4224,Q18133591,,
4225,Q18132918,,
4227,Q18132863,,
4228,Q18132712,,
4229,Q18133896,,
4230,Q18133551,,
4232,Q18132374,,
4233,Q18133141,,
4234,Q18133369,,
4235,Q18132691,,
4243,Q18132426,,
4246,Q18133526,,
4247,Q18132775,,
4249,Q18133491,,
4252,Q18133542,,
4254,Q18133800,,
4255,Q18132883,,
4258,Q18134285,,
4260,Q18132672,,
4261,Q18133370,,
4262,Q18133888,,
4263,Q18132283,,
4266,Q18133934,,
4267,Q18133301,,
4269,Q18132303,,
4270,Q18133233,,
4272,Q18133664,,
4273,Q18133812,,
4278,Q18133954,,
4279,Q18133982,,
4280,Q18134167,,
4281,Q18132520,,
4283,Q18133736,,
4284,Q18132263,,
4286,Q18133425,,
4287,Q18134381,,
4289,Q18134411,,
4290,Q18133284,,
4292,Q18133101,,
4293,Q18133424,,
4294,Q18133123,,
4295,Q18133143,,
4296,Q18133929,,
4297,Q18131235,,
4298,Q18105806,,
4300,Q18131494,,
4302,Q18105889,,
4303,Q18106149,,
4307,Q18132013,,
4308,Q18131692,,
4309,Q18106283,,
4311,Q18106170,,
4312,Q18131772,,
4313,Q18132019,,
4314,Q18105861,,
4315,Q18131218,,
4317,Q18106458,,
4318,Q18106321,,
4320,Q18131905,,
4322,Q18106471,,
4323,Q18132227,,
4325,Q18131966,,
4327,Q18106164,,
4329,Q18106163,,
4331,Q18105561,,
4332,Q18106398,,
4333,Q18106287,,
4336,Q18105606,,
4339,Q18105925,,
4340,Q18131774,,
4342,Q18121160,,
4343,Q18106188,,
4344,Q18106451,,
4346,Q18131969,,
4347,Q18106251,,
4349,Q18105577,,
4350,Q18132011,,
4351,Q18131938,,
4352,Q18105931,,
4353,Q18131733,,
4354,Q18105951,,
4355,Q18106447,,
4358,Q18105580,,
4359,Q18131689,,
4361,Q18106193,,
4362,Q18106467,,
4364,Q18131993,,
4366,Q18106405,,
4368,Q18105891,,
4370,Q18131495,,
4372,Q18131262,,
4373,Q18132165,,
4374,Q18105772,,
4375,Q18131683,,
4380,Q18131580,,
4381,Q18121163,,
4382,Q18106265,,
4383,Q18105537,,
4384,Q18131991,,
4386,Q18132010,,
4387,Q18106085,,
4388,Q18121125,,
4389,Q18131622,,
4390,Q18131193,,
4392,Q18106171,,
4393,Q18131586,,
4394,Q18105575,,
4395,Q18121155,,
4396,Q18106020,,
4397,Q18135052,,
4398,Q18135096,,
4400,Q18135165,,
4401,Q18135075,,
4402,Q18135102,,
4403,Q18134960,,
4404,Q18134692,,
4405,Q18135013,,
4406,Q18134602,,
4409,Q18135100,,
4410,Q18135089,,
4411,Q18135350,,
4412,Q18134806,,
4414,Q18135230,,
4415,Q18135133,,
4417,Q18135236,,
4419,Q18135130,,
4420,Q18135329,,
4424,Q18135092,,
4426,Q18135166,,
4427,Q18135179,,
4428,Q18134458,,
4429,Q18135116,,
4430,Q18135227,,
4431,Q18135379,,
4432,Q18135153,,
4433,Q18135355,,
4434,Q18135199,,
4435,Q18135171,,
4436,Q18135279,,
4437,Q18135088,,
4439,Q18135229,,
4440,Q18135332,,
4441,Q18135258,,
4442,Q18135208,,
4443,Q18134547,,
4445,Q18135104,,
4447,Q18135073,,
4448,Q18135356,,
4450,Q18135035,,
4452,Q18135134,,
4453,Q18135112,,
4454,Q18134940,,
4457,Q18135054,,
4458,Q18135331,,
4461,Q18134612,,
4462,Q18135188,,
4464,Q18135071,,
4465,Q18134620,,
4467,Q18135216,,
4468,Q18134886,,
4469,Q18135245,,
4471,Q18135341,,
4472,Q18135212,,
4474,Q18135138,,
4475,Q18135354,,
4476,Q18135338,,
4478,Q18135342,,
4479,Q18135103,,
4482,Q18135252,,
4483,Q18135181,,
4485,Q18135142,,
4487,Q18135141,,
4488,Q18134603,,
4489,Q18135148,,
4491,Q18135174,,
4492,Q18135347,,
4495,Q18135340,,
4496,Q18135255,,
4497,Q18135391,,
4498,Q18135465,,
4499,Q18135550,,
4500,Q18135735,,
4501,Q18135543,,
4502,Q18135757,,
4503,Q18135472,,
4504,Q18135440,,
4505,Q18135392,,
4506,Q18135635,,
4507,Q18135598,,
4508,Q18135634,,
4509,Q18136006,,
4510,Q18135622,,
4511,Q18135777,,
4512,Q18135626,,
4513,Q18135719,,
4514,Q18135901,,
4515,Q18135552,,
4516,Q18135450,,
4517,Q18135474,,
4518,Q18135783,,
4520,Q18135418,,
4521,Q18135785,,
