,wikidata,type,osmid
1923,Q5940463,,
1927,Q6452736,,
1929,Q6559935,,
1930,Q6973689,,
1931,Q7260991,,
1933,Q7404345,,
1934,Q7432517,,
1935,Q7432581,,
1937,Q7449482,,
1938,Q7449480,,
1939,Q7457672,,
1942,Q7524338,,
1943,Q7525491,,
1945,Q7565803,,
1946,Q7569414,,
1951,Q7895451,,
1952,Q7895596,,
1953,Q7896140,,
1954,Q7896636,,
1956,Q7896726,,
1957,Q7896819,,
1959,Q7914466,,
1961,Q7959701,,
1963,Q7972509,,
1965,Q7986933,,
1969,Q8044666,,
1970,Q8070676,,
1971,Q8077967,,
1973,Q8960735,,
1974,Q8960737,,
1975,Q9186348,,
1976,Q9379510,,
1977,Q9379513,,
1978,Q9379562,,
1979,Q9379581,,
1980,Q10112146,,
1981,Q10204045,,
1982,Q10279530,,
1985,Q10279532,,
1986,Q10279533,,
1987,Q10279537,,
1990,Q697221,,
1992,Q866107,,
1994,Q916458,,
1995,Q1014867,,
1996,Q1109187,,
1998,Q1109235,,
1999,Q1109275,,
2002,Q1277967,,
2006,Q1363825,,
2008,Q1420079,,
2011,Q1458855,,
2012,Q1470442,,
2015,Q7589497,,
2017,Q7591435,,
2018,Q7591691,,
2020,Q7592389,,
2021,Q7592632,,
2024,Q7602223,,
2025,Q7637845,,
2026,Q7641295,,
2027,Q7654544,,
2028,Q7669626,,
2029,Q7679044,,
2030,Q7679520,,
2031,Q7681442,,
2032,Q7744487,,
2035,Q7762143,,
2037,Q7782226,,
2038,Q7814014,,
2039,Q7826275,,
2040,Q7842685,,
2041,Q7842713,,
2042,Q7842975,,
2044,Q7860448,,
2046,Q7893599,,
2047,Q7893602,,
2048,Q7893601,,
2050,Q7914249,,
2051,Q7914452,,
2053,Q7959344,,
2054,Q7960936,,
2055,Q7966679,,
2057,Q7981708,,
2058,Q7983850,,
2061,Q7984000,,
2064,Q7988218,,
2065,Q7988384,,
2066,Q7995860,,
2070,Q8052832,,
2071,Q8052855,,
2072,Q8052860,,
2074,Q8071514,,
2075,Q8077968,,
2076,Q8312349,,
2078,Q9159036,,
2081,Q9380887,,
2082,Q9380885,,
2090,Q4119319,,
2091,Q4454725,,
2093,Q5745563,,
2094,Q6739687,,
2095,Q6854108,,
2096,Q6867388,,
2097,Q6950825,,
2098,Q6979365,,
2099,Q7003138,,
2100,Q7006478,,
2101,Q7049962,,
2102,Q7051872,,
2103,Q7053630,,
2104,Q7062087,,
2106,Q8052882,,
2108,Q8052884,,
2110,Q8052895,,
2111,Q11862173,,
2112,Q12034589,,
2113,Q12109024,,
2114,Q12170646,,
2115,Q12204478,,
2116,Q12204488,,
2117,Q12204555,,
2118,Q12204556,,
2119,Q12236016,,
2120,Q12236155,,
2121,Q12236159,,
2122,Q12241650,,
2123,Q12308403,,
2124,Q12408350,,
2125,Q12408351,,
2126,Q12408359,,
2127,Q12645670,,
2131,Q13013644,,
2132,Q13054038,,
2134,Q13211646,,
2135,Q13633787,,
2137,Q14687379,,
2138,Q14687439,,
2139,Q14707079,,
2141,Q14875419,,
2142,Q14935649,,
2144,Q14957089,,
2145,Q14957113,,
2146,Q15177602,,
2148,Q15177601,,
2149,Q15710628,,
2151,Q17123095,,
2154,Q25212055,,
2155,Q27033748,,
2156,Q27940646,,
2157,Q30526827,,
2158,Q30527445,,
2160,Q42738341,,
2161,Q55651738,,
2162,Q58852592,,
2163,Q65195128,,
2165,Q66625203,,
2166,Q69527475,,
2167,Q71764688,,
2168,Q75927078,,
2169,Q84623231,,
2170,Q85995544,,
2171,Q97321368,,
2172,Q107300342,,
2173,Q111132752,,
2174,Q113138065,,
2175,Q113988125,,
