,wikidata,type,osmid
6367,Q3566578,,
6370,Q3606065,,
6371,Q3566071,,
6373,Q3606055,,
6374,Q3566098,,
6376,Q3566050,,
6381,Q3566225,,
6383,Q3606071,,
6386,Q3606071,,
6387,Q3566102,,
6389,Q3566427,,
6392,Q3566603,,
6399,Q3566287,,
6400,Q3566123,,
6401,Q3606046,,
6409,Q3571734,,
6410,Q3606082,,
6413,Q3566026,,
6415,Q3606032,,
6418,Q3606071,,
6419,Q3566287,,
6420,Q3566273,,
6426,Q3606088,,
6433,Q3566080,,
6442,Q3606056,,
6446,Q3566432,,
6448,Q3566588,,
6449,Q3606075,,
6452,Q3606089,,
6455,Q3566184,,
6460,Q3606093,,
6464,Q4779010,,
6467,Q4766002,,
6469,Q4753575,,
6470,Q4789821,,
6474,Q4750010,,
6476,Q4790277,,
6478,Q4751013,,
6479,Q4741169,,
6486,Q4751013,,
6490,Q4784128,,
6491,Q4753634,,
6494,Q4793778,,
6496,Q4812938,,
6511,Q4754067,,
6518,Q4777392,,
6519,Q4822850,,
6529,Q4790277,,
6530,Q4753575,,
6537,Q4741169,,
6538,Q4766002,,
6546,Q4766002,,
6548,Q4777392,,
6551,Q4777392,,
6556,Q4751013,,
6557,Q4748633,,
6558,Q4802366,,
6560,Q4746014,,
6563,Q2875899,,
6574,Q2875943,,
6577,Q2875783,,
6586,Q2875772,,
6587,Q2875795,,
6590,Q2875897,,
6591,Q2875838,,
6592,Q2875829,,
6594,Q2875896,,
6595,Q2875964,,
6602,Q2875811,,
6606,Q2875817,,
6608,Q2875896,,
6609,Q2875819,,
6615,Q2875794,,
6620,Q2875795,,
6630,Q2875904,,
6637,Q2875906,,
6639,Q2875908,,
6643,Q2875916,,
6645,Q2875828,,
6646,Q2875840,,
6647,Q2875943,,
6653,Q2875897,,
6663,Q3275693,,
6665,Q3291597,,
6669,Q3275554,,
6681,Q3275298,,
6686,Q3312031,,
6688,Q3291597,,
6693,Q3277532,,
6698,Q3280908,,
6701,Q3275488,,
6710,Q3275754,,
6713,Q3275895,,
6715,Q3307142,,
6721,Q3296842,,
6728,Q3275819,,
6729,Q3281135,,
6739,Q3308198,,
6745,Q3291597,,
6747,Q3275879,,
6751,Q3275303,,
6758,Q3311240,,
6760,Q3275831,,
6769,Q5597911,,
6772,Q5521565,,
6775,Q5546971,,
6781,Q5507213,,
6783,Q5501449,,
6788,Q5594569,,
6789,Q5472081,,
6791,Q5511766,,
6807,Q5555644,,
6818,Q5507213,,
6820,Q5476229,,
6824,Q5602754,,
6829,Q5471648,,
6831,Q5566584,,
6839,Q5562106,,
6841,Q5556716,,
6846,Q5528883,,
6847,Q5583563,,
6848,Q5546971,,
6849,Q5528883,,
6851,Q5555644,,
6854,Q5511726,,
6855,Q5554737,,
6868,Q7970017,,
6876,Q7969685,,
6885,Q7971103,,
6886,Q7971103,,
6895,Q7971631,,
6896,Q7971653,,
6906,Q7976800,,
6910,Q7962820,,
6912,Q7986421,,
6915,Q7980274,,
6927,Q7962820,,
6930,Q7985899,,
6939,Q7985271,,
6955,Q7971633,,
6956,Q7959673,,
6963,Q3542780,,
6968,Q3543827,,
6969,Q3543827,,
6972,Q3545305,,
6980,Q3545782,,
6981,Q3544927,,
6984,Q3535915,,
6986,Q3544441,,
6998,Q3529389,,
7001,Q3536540,,
7002,Q3544966,,
7007,Q3544966,,
7012,Q3529756,,
7014,Q3545300,,
7018,Q3545288,,
7019,Q3536618,,
7020,Q3538450,,
7022,Q3544688,,
7027,Q3536093,,
7029,Q3512554,,
7030,Q3545228,,
7031,Q3536473,,
7033,Q3536430,,
7037,Q3545300,,
7038,Q3545143,,
7043,Q3536465,,
7044,Q3544966,,
7046,Q3536480,,
7052,Q3544688,,
7061,Q3912934,,
7062,Q3913055,,
7064,Q3913029,,
7065,Q3912952,,
7070,Q3913116,,
7071,Q3912801,,
7072,Q3912997,,
7073,Q3913100,,
7074,Q3913049,,
7077,Q3912987,,
7078,Q3912874,,
7079,Q3912840,,
7082,Q3913047,,
7083,Q3913061,,
7084,Q3912872,,
7086,Q3912993,,
7088,Q3913106,,
7089,Q3913114,,
7090,Q3912999,,
7092,Q3913012,,
7095,Q3912945,,
7099,Q3912922,,
7100,Q3913037,,
7101,Q3912791,,
7104,Q3912893,,
7105,Q3913109,,
7106,Q3913077,,
7108,Q3912959,,
7113,Q3913040,,
7114,Q3912794,,
7116,Q3912810,,
7119,Q3913126,,
7123,Q3912868,,
7125,Q3912888,,
7126,Q3913003,,
7129,Q3912984,,
7131,Q3912891,,
7132,Q3912982,,
7133,Q3912903,,
7134,Q3912948,,
7135,Q3912826,,
7136,Q3913074,,
7137,Q3912882,,
7138,Q3913009,,
7142,Q3912807,,
7143,Q3913119,,
7144,Q3913065,,
7145,Q3912927,,
7147,Q3912785,,
7150,Q3913088,,
7151,Q3913006,,
7153,Q3913071,,
7154,Q3912918,,
7157,Q3913017,,
7161,Q5625138,,
7164,Q5623149,,
7166,Q5612117,,
7173,Q5658958,,
7177,Q5658941,,
7182,Q5608843,,
7197,Q5615689,,
7198,Q5604716,,
7199,Q5658958,,
7201,Q5618040,,
7204,Q5659020,,
7213,Q5658976,,
7217,Q5625138,,
7220,Q5658941,,
7221,Q5615689,,
7222,Q5658958,,
7238,Q5617269,,
7239,Q5609690,,
7240,Q5613723,,
7245,Q5605047,,
7246,Q5642563,,
7247,Q5618040,,
7248,Q5609666,,
7249,Q5637966,,
7256,Q5658941,,
7266,Q2875462,,
7271,Q2875662,,
7272,Q2875738,,
7277,Q2875762,,
7287,Q2875530,,
7296,Q2875662,,
7298,Q2875374,,
7300,Q2875743,,
7304,Q2875662,,
7307,Q2875649,,
7312,Q2875457,,
7315,Q2875737,,
7323,Q2875370,,
7326,Q2875720,,
7328,Q2875758,,
7330,Q2875737,,
7333,Q2875733,,
7337,Q2818981,,
7339,Q2875762,,
7344,Q2875457,,
7345,Q2812468,,
7352,Q3915927,,
7362,Q4115859,,
7366,Q4134998,,
7369,Q4112383,,
7378,Q4167603,,
7379,Q4082658,,
7380,Q4073703,,
7381,Q3915884,,
7385,Q4073778,,
7387,Q3915896,,
7389,Q3920386,,
7390,Q4073703,,
7393,Q3915904,,
7397,Q3915825,,
7398,Q4111595,,
7399,Q4169982,,
7402,Q3915906,,
7404,Q4081775,,
7407,Q3915872,,
7408,Q3915863,,
7410,Q4081325,,
7414,Q4084896,,
7416,Q3915893,,
7418,Q4175263,,
7424,Q4069524,,
7425,Q4115512,,
7427,Q4081610,,
7428,Q4122994,,
7431,Q4073704,,
7432,Q4068491,,
7433,Q4079251,,
7438,Q3915824,,
7443,Q2839784,,
7446,Q2875669,,
7451,Q3914059,,
7452,Q3913903,,
7453,Q3914088,,
7454,Q3914190,,
7455,Q3914142,,
7459,Q3914154,,
7460,Q3914085,,
7469,Q3914131,,
7471,Q3913880,,
7472,Q3914112,,
7474,Q3914071,,
7475,Q3914205,,
7477,Q3914170,,
7479,Q3914032,,
7482,Q3914097,,
7483,Q3914126,,
7484,Q3913869,,
7486,Q3914055,,
7488,Q3914158,,
7490,Q3913875,,
7494,Q3914139,,
7495,Q3914179,,
7497,Q3913892,,
7499,Q3914200,,
7500,Q3914030,,
7501,Q3914093,,
7502,Q3913866,,
7503,Q3914162,,
7505,Q3913917,,
7506,Q3914195,,
7507,Q3913878,,
7509,Q3914175,,
7510,Q3914187,,
7517,Q3913894,,
7518,Q3914202,,
7519,Q3913882,,
7521,Q3914197,,
7522,Q3913909,,
7524,Q3914037,,
7525,Q3914185,,
7526,Q3914161,,
7527,Q3913885,,
7528,Q3914073,,
7532,Q3913860,,
7535,Q3914108,,
7536,Q3913898,,
7541,Q3914090,,
7542,Q3913901,,
7543,Q3914177,,
7546,Q3914079,,
7549,Q3913896,,
7550,Q3914192,,
7552,Q3813559,,
7553,Q3813433,,
7557,Q3813510,,
7558,Q3813567,,
7561,Q3813580,,
7566,Q3813531,,
7569,Q3813576,,
7570,Q3813567,,
7571,Q3813499,,
7572,Q3813464,,
7588,Q3813552,,
7589,Q3813444,,
7602,Q3813574,,
7609,Q3813576,,
7611,Q3813572,,
7617,Q3813497,,
7630,Q3813540,,
7641,Q3813557,,
7647,Q3813410,,
7648,Q3813535,,
7651,Q6306328,,
7653,Q5772347,,
7658,Q6310989,,
7662,Q6350082,,
7668,Q6355765,,
7669,Q5968461,,
7670,Q5883519,,
7679,Q6306328,,
7682,Q6311925,,
7684,Q6007117,,
7685,Q6061556,,
7687,Q6110766,,
7689,Q6352071,,
7691,Q5933314,,
7698,Q6031698,,
7700,Q6315429,,
7701,Q6029447,,
7706,Q6069547,,
7712,Q5944800,,
7713,Q6315429,,
7719,Q6347836,,
7722,Q6315429,,
7726,Q6346952,,
7729,Q5940673,,
7731,Q5767579,,
7732,Q6354856,,
7735,Q6007117,,
7736,Q5933314,,
7741,Q5935460,,
7742,Q5763581,,
7746,Q6343826,,
7747,Q6319237,,
7749,Q6347937,,
7752,Q2900888,,
7753,Q2900879,,
7759,Q2901280,,
7765,Q2901694,,
7770,Q2901673,,
7771,Q2901280,,
7781,Q2901680,,
7785,Q2901260,,
7793,Q2901581,,
7795,Q2901757,,
7801,Q2901837,,
7814,Q2901204,,
7819,Q2901479,,
7820,Q2901042,,
7822,Q2900814,,
7823,Q2901409,,
7836,Q2901620,,
7839,Q2901167,,
7842,Q2901042,,
7845,Q2901817,,
7853,Q6370465,,
7854,Q6374616,,
7859,Q6385645,,
7861,Q6370465,,
7862,Q6374616,,
7867,Q6373643,,
7872,Q6400189,,
7874,Q6400774,,
7877,Q6374616,,
7878,Q6365515,,
7884,Q6400263,,
7888,Q6374616,,
7892,Q6374616,,
7894,Q6365896,,
7896,Q6367808,,
7898,Q6383564,,
7900,Q6357156,,
7901,Q6390929,,
7903,Q6357156,,
7906,Q6364347,,
7907,Q6393886,,
7908,Q6375103,,
7911,Q6368126,,
7912,Q6385645,,
7914,Q6380860,,
7919,Q6370465,,
7921,Q6410279,,
7925,Q6373643,,
7929,Q6375103,,
7931,Q6387085,,
7934,Q6385645,,
7935,Q6380919,,
7937,Q6383564,,
7938,Q6402680,,
7945,Q6367975,,
7961,Q5345064,,
7964,Q5282335,,
7968,Q5309958,,
7975,Q5328847,,
7977,Q5273827,,
7980,Q5269021,,
7987,Q5319331,,
7992,Q5325081,,
7993,Q5288549,,
7998,Q5260269,,
8004,Q5314725,,
8005,Q5315337,,
8015,Q5329085,,
8016,Q5297074,,
8029,Q5287922,,
8030,Q5297074,,
8033,Q5339004,,
8036,Q5309958,,
8038,Q5269853,,
8042,Q5315083,,
8043,Q5299435,,
8047,Q5319331,,
8048,Q5299827,,
8052,Q11596385,,
8053,Q11762725,,
8055,Q11764677,,
8056,Q11762756,,
8057,Q11824182,,
8059,Q11762718,,
8060,Q11824226,,
8064,Q11762719,,
8068,Q11824181,,
8070,Q11824229,,
8072,Q11824213,,
8073,Q11824224,,
8074,Q11824183,,
8075,Q11824205,,
8077,Q11273721,,
8078,Q11762765,,
8079,Q11824234,,
8080,Q11824230,,
8081,Q11762736,,
8082,Q11824184,,
8083,Q11824213,,
8084,Q11824223,,
8085,Q11764538,,
8087,Q11824209,,
8088,Q11824213,,
8089,Q11168151,,
8091,Q11824213,,
8092,Q11824229,,
8094,Q11824209,,
8095,Q11762743,,
8097,Q11168151,,
8098,Q11824211,,
8099,Q11762719,,
8100,Q11762718,,
8101,Q11824223,,
8104,Q11824224,,
8105,Q11759605,,
8106,Q11762705,,
8107,Q11762726,,
8108,Q11762705,,
8109,Q11764555,,
8111,Q11824177,,
8112,Q11273721,,
8114,Q11824195,,
8117,Q11762725,,
8118,Q11824234,,
8119,Q11773117,,
8120,Q11762717,,
8121,Q11824177,,
8122,Q11159396,,
8123,Q11824193,,
8124,Q11168151,,
8125,Q11762763,,
8129,Q11762763,,
8131,Q11824181,,
8134,Q11824234,,
8135,Q11824201,,
8136,Q11762757,,
8137,Q11824209,,
8140,Q11762739,,
8144,Q11824229,,
8149,Q11824211,,
8150,Q7228709,,
8152,Q7263581,,
8153,Q7243633,,
8154,Q7230529,,
8160,Q7274994,,
8163,Q7208371,,
8185,Q7272021,,
8191,Q7230506,,
8203,Q7228709,,
8206,Q7250381,,
8210,Q7227645,,
8222,Q7263092,,
8229,Q7230679,,
8231,Q7227712,,
8236,Q7228710,,
8239,Q7232430,,
8242,Q7261339,,
8245,Q7275108,,
8246,Q7235841,,
8254,Q2902065,,
8257,Q2902199,,
8262,Q2902206,,
8263,Q2902212,,
8267,Q2902044,,
8269,Q2901996,,
8273,Q2902415,,
8275,Q2901855,,
8282,Q2901871,,
8286,Q2902395,,
8287,Q2902323,,
8292,Q2902285,,
8294,Q2902165,,
8298,Q2902185,,
8308,Q2902560,,
8311,Q2902245,,
8313,Q2902268,,
8314,Q2902133,,
8317,Q2901996,,
8326,Q2902519,,
8330,Q2902587,,
8331,Q2902320,,
8332,Q2902261,,
8340,Q2901871,,
8341,Q2901855,,
8342,Q2902287,,
8343,Q2902351,,
8351,Q5434621,,
8353,Q5432099,,
8358,Q5443315,,
8360,Q5439911,,
8364,Q5470537,,
8366,Q5467646,,
8371,Q5436203,,
8382,Q5444157,,
8387,Q5463370,,
8388,Q5447523,,
8389,Q5434621,,
8394,Q5471609,,
8395,Q5456944,,
8404,Q5441554,,
8407,Q5471644,,
8409,Q5470434,,
8420,Q5432087,,
8421,Q5436366,,
8423,Q5470434,,
8429,Q5463464,,
8433,Q5463095,,
8434,Q5462911,,
8435,Q5470959,,
8442,Q5435090,,
8451,Q4202772,,
8457,Q4234240,,
8461,Q4213296,,
8468,Q4201603,,
8471,Q4244665,,
8474,Q4239664,,
8483,Q4204392,,
8491,Q4203272,,
8494,Q4210753,,
8495,Q4259432,,
8503,Q4251536,,
8504,Q4257448,,
8513,Q4237467,,
8514,Q4205563,,
8515,Q4180003,,
8520,Q4182438,,
8522,Q4200129,,
8526,Q4192609,,
8527,Q4219386,,
8530,Q4221264,,
8531,Q4208265,,
8532,Q4202906,,
8533,Q4211459,,
8549,Q11824245,,
8551,Q11824373,,
8552,Q11824305,,
8553,Q11824267,,
8556,Q11824347,,
8557,Q11824375,,
8558,Q11824317,,
8559,Q11824241,,
8560,Q11824308,,
8561,Q11824367,,
8562,Q11824358,,
8563,Q11824246,,
8564,Q11824241,,
8568,Q11824261,,
8571,Q11824364,,
8572,Q11824241,,
8573,Q11824344,,
8575,Q11824285,,
8576,Q11824302,,
8577,Q11824380,,
8578,Q11824382,,
8580,Q11824257,,
8581,Q11824342,,
8582,Q11824314,,
8583,Q11824286,,
8584,Q11824339,,
8585,Q11824406,,
8587,Q11824356,,
8590,Q11824310,,
8591,Q11824302,,
8592,Q11824364,,
8593,Q11824250,,
8594,Q11824322,,
8595,Q11824367,,
8596,Q11824320,,
8597,Q11824367,,
8599,Q11824262,,
8600,Q11824352,,
8601,Q11824312,,
8602,Q11824267,,
8608,Q11824259,,
8612,Q11824277,,
8614,Q11824368,,
8615,Q11824271,,
8616,Q11824288,,
8617,Q11824305,,
8618,Q11824300,,
8619,Q11824322,,
8620,Q11824312,,
8624,Q11824285,,
8625,Q11824372,,
8627,Q11824309,,
8629,Q11824392,,
8631,Q11824283,,
8633,Q11824340,,
8634,Q11824284,,
8635,Q11824236,,
8637,Q11824341,,
8638,Q11824319,,
8640,Q11824382,,
8641,Q11824335,,
8643,Q11824389,,
8645,Q11824402,,
8646,Q3915223,,
8647,Q3915609,,
8649,Q3915468,,
8650,Q3915618,,
8652,Q3915290,,
8655,Q3915296,,
8657,Q3915182,,
8662,Q3915795,,
8665,Q3915233,,
8666,Q3915277,,
8668,Q3915456,,
8670,Q3915555,,
8671,Q3915269,,
8675,Q3915614,,
8677,Q3915664,,
8683,Q3915652,,
8687,Q3915663,,
8688,Q3915259,,
8690,Q3915788,,
8693,Q3915178,,
8694,Q3915275,,
8697,Q3915799,,
8701,Q3915819,,
8705,Q3915235,,
8706,Q3915767,,
8707,Q3915640,,
8708,Q3915777,,
8709,Q3915287,,
8710,Q3915252,,
8717,Q3915718,,
8719,Q3915284,,
8721,Q3915271,,
8722,Q3915621,,
8724,Q3915750,,
8725,Q3915174,,
8726,Q3915303,,
8727,Q3915801,,
8730,Q3915651,,
8731,Q3915659,,
8732,Q3915168,,
8733,Q3915649,,
8736,Q3915251,,
8739,Q3915185,,
8740,Q3915815,,
8743,Q3915246,,
8744,Q3915631,,
8747,Q6547281,,
8749,Q6537481,,
8751,Q6547308,,
8757,Q6520963,,
8758,Q6531306,,
8761,Q6528872,,
8763,Q6586799,,
8764,Q6503592,,
8765,Q6587070,,
8774,Q6533285,,
8783,Q6531964,,
8787,Q6533283,,
8799,Q6507614,,
8805,Q6503624,,
8806,Q6508800,,
8810,Q6541688,,
8811,Q6548982,,
8822,Q6533284,,
8833,Q6503541,,
8834,Q6587048,,
8843,Q14706242,,
8850,Q12694521,,
8856,Q12694504,,
8857,Q12694567,,
8858,Q12694764,,
8859,Q12694562,,
8860,Q12694549,,
8861,Q12694505,,
8862,Q12694556,,
8863,Q12694870,,
8865,Q12694796,,
8866,Q12694642,,
8867,Q12694464,,
8868,Q12694853,,
8870,Q12694636,,
8871,Q12694796,,
8874,Q12694556,,
8877,Q12694488,,
8878,Q12694586,,
8880,Q12694560,,
8881,Q12694848,,
8882,Q12694882,,
8884,Q12694871,,
8885,Q12694514,,
8886,Q12694595,,
8887,Q12694859,,
8890,Q12694744,,
8891,Q12694581,,
8893,Q12694853,,
8894,Q12694607,,
8895,Q12694542,,
8896,Q12694471,,
8899,Q12694561,,
8902,Q12694549,,
8904,Q12694734,,
8905,Q12694606,,
8909,Q12694483,,
8911,Q12694482,,
8912,Q12694793,,
8913,Q12694871,,
8915,Q12694502,,
8917,Q12694586,,
8918,Q12694546,,
8919,Q12694754,,
8921,Q12694729,,
8925,Q12694809,,
8926,Q12694848,,
8928,Q12694647,,
8930,Q12694734,,
8932,Q12694562,,
8933,Q12694853,,
8934,Q12694876,,
8936,Q12694848,,
8937,Q12694528,,
8938,Q12694504,,
8939,Q12694795,,
8944,Q6913226,,
8947,Q6749463,,
8953,Q14706160,,
8956,Q14704754,,
8958,Q14692132,,
8975,Q14706158,,
8994,Q14693116,,
9002,Q14706408,,
9005,Q14691609,,
9006,Q14704755,,
9028,Q14707297,,
9032,Q14693407,,
9044,Q12694875,,
9053,Q6772274,,
9062,Q6960765,,
9063,Q6966527,,
9064,Q6913226,,
9068,Q6934220,,
9069,Q6909383,,
9071,Q6772274,,
9072,Q6770639,,
9074,Q6943999,,
9080,Q6913226,,
9081,Q6899815,,
9086,Q7013773,,
9092,Q6899815,,
9093,Q6899815,,
9094,Q6796049,,
9096,Q6787759,,
9098,Q6841826,,
9099,Q6803395,,
9101,Q6841826,,
9104,Q6963650,,
9105,Q6907395,,
9114,Q7008011,,
9121,Q6792410,,
9124,Q6909383,,
9126,Q6926425,,
9130,Q6772274,,
9131,Q7012189,,
9132,Q6797332,,
9134,Q6943999,,
9137,Q6920938,,
9143,Q6436398,,
9149,Q6413454,,
9154,Q6439576,,
9155,Q6452913,,
9156,Q6434539,,
9161,Q6416723,,
9163,Q6433575,,
9168,Q6443812,,
9177,Q6427467,,
9179,Q6415662,,
9185,Q6412429,,
9189,Q6436694,,
9190,Q6422670,,
9191,Q6412429,,
9192,Q6434053,,
9194,Q6436398,,
9199,Q6434895,,
9200,Q6418185,,
9202,Q6449995,,
9207,Q6425863,,
9209,Q6434388,,
9212,Q6434388,,
9213,Q6436398,,
9216,Q6435008,,
9219,Q6448698,,
9221,Q6426867,,
9222,Q6418629,,
9226,Q6434053,,
9227,Q6447956,,
9229,Q6431160,,
9230,Q6434247,,
9231,Q6434775,,
9233,Q6415664,,
9234,Q6436306,,
9237,Q6416723,,
9239,Q6434775,,
9243,Q10846354,,
9246,Q10848705,,
9249,Q10852713,,
9257,Q10853002,,
9260,Q10853368,,
9269,Q10853135,,
9274,Q10851768,,
9277,Q10849058,,
9280,Q10850214,,
9297,Q10849898,,
9299,Q10851351,,
9305,Q10852498,,
9322,Q10850540,,
9324,Q10853135,,
9335,Q10852721,,
9340,Q12695468,,
9341,Q12700184,,
9345,Q12695617,,
9346,Q12695421,,
9347,Q12695425,,
9348,Q12695447,,
9351,Q12695438,,
9352,Q12695498,,
9353,Q12695504,,
9355,Q13525680,,
9358,Q12695664,,
9360,Q13525517,,
9361,Q12695618,,
9363,Q12695539,,
9364,Q12695533,,
9365,Q12695421,,
9370,Q12695462,,
9371,Q13525635,,
9372,Q12695662,,
9377,Q13525565,,
9379,Q12695452,,
9383,Q12695642,,
9384,Q13099462,,
9386,Q12873061,,
9388,Q12695616,,
9390,Q13581306,,
9392,Q12695536,,
9398,Q13525673,,
9399,Q12700189,,
9400,Q12695540,,
9403,Q12695560,,
9404,Q12720064,,
9408,Q12695517,,
9409,Q12695558,,
9411,Q13525656,,
9412,Q12695642,,
9413,Q13581306,,
9416,Q13525673,,
9417,Q12695618,,
9418,Q12695419,,
9420,Q12695438,,
9426,Q12720060,,
9427,Q12695559,,
9435,Q12695644,,
9436,Q12695454,,
9438,Q3654662,,
9439,Q3612647,,
9440,Q3696005,,
9441,Q3612886,,
9449,Q3756474,,
9457,Q3612883,,
9462,Q3791988,,
9463,Q3613368,,
9465,Q3612874,,
9466,Q3612744,,
9468,Q3612907,,
9471,Q3750906,,
9472,Q3791998,,
9473,Q3756176,,
9474,Q3756159,,
9476,Q3696030,,
9477,Q3612890,,
9478,Q3612825,,
9481,Q3696132,,
9484,Q3756143,,
9486,Q3612839,,
9490,Q3629949,,
9491,Q3694513,,
9492,Q3756136,,
9495,Q3612811,,
9500,Q3612830,,
9501,Q3612595,,
9502,Q3694538,,
9504,Q3756119,,
9505,Q3612634,,
9506,Q3612569,,
9512,Q3792149,,
9514,Q3631104,,
9515,Q3612854,,
9516,Q3612758,,
9523,Q3646815,,
9525,Q3756170,,
9526,Q3612729,,
9529,Q3694521,,
9530,Q3791993,,
9532,Q3612895,,
9533,Q3635556,,
9536,Q12694950,,
9537,Q12695256,,
9541,Q12695171,,
9545,Q12695300,,
9546,Q12695216,,
9547,Q12695113,,
9550,Q12695053,,
9551,Q12695148,,
9554,Q12695404,,
9555,Q12695240,,
9556,Q12695344,,
9558,Q12694918,,
9559,Q12694888,,
9564,Q12695346,,
9565,Q12695062,,
9567,Q12695399,,
9568,Q12695300,,
9572,Q12695069,,
9575,Q12695084,,
9579,Q12695303,,
9580,Q12694933,,
9582,Q12695368,,
9584,Q12695179,,
9585,Q12695358,,
9587,Q12695261,,
9588,Q12695179,,
9589,Q12695240,,
9597,Q12695233,,
9599,Q12694931,,
9600,Q12695412,,
9601,Q12695069,,
9605,Q12695233,,
9606,Q12694998,,
9607,Q12695248,,
9608,Q12695047,,
9609,Q12695320,,
9610,Q12694895,,
9611,Q12695408,,
9612,Q12695033,,
9616,Q12695263,,
9617,Q12694882,,
9619,Q12695171,,
9620,Q12695300,,
9621,Q12695084,,
9623,Q12694950,,
9624,Q12694933,,
9626,Q12695171,,
9627,Q12695041,,
9628,Q12695145,,
9629,Q12695397,,
9635,Q8190288,,
9637,Q8214343,,
9643,Q8065297,,
9646,Q8214061,,
9649,Q8214115,,
9650,Q8062565,,
9651,Q8190289,,
9656,Q8214302,,
9658,Q8214302,,
9663,Q8191000,,
9665,Q8078250,,
9671,Q8214294,,
9673,Q8214009,,
9677,Q8074620,,
9679,Q8214302,,
9680,Q8214115,,
9687,Q8190289,,
9689,Q8053312,,
9691,Q8190289,,
9696,Q8073848,,
9698,Q8071268,,
9700,Q8214009,,
9701,Q8070469,,
9704,Q8052492,,
9705,Q8190291,,
9708,Q8067252,,
9709,Q8062565,,
9711,Q8213916,,
9712,Q8077814,,
9718,Q8213916,,
9726,Q8213900,,
9731,Q8075563,,
9742,Q11124707,,
9744,Q10853523,,
9745,Q10853415,,
9758,Q10853612,,
9759,Q11159396,,
9765,Q11127678,,
9768,Q11152010,,
9772,Q10978158,,
9787,Q10853687,,
9789,Q10853612,,
9795,Q10853552,,
9799,Q10853769,,
9802,Q10853525,,
9804,Q10853623,,
9805,Q11152010,,
9814,Q10853721,,
9817,Q10853745,,
9823,Q10853579,,
9825,Q11127678,,
9826,Q10853574,,
9836,Q9586594,,
9840,Q10687911,,
9841,Q9586482,,
9854,Q10844986,,
9859,Q10667793,,
9860,Q9586231,,
9861,Q10844975,,
9862,Q9586661,,
9865,Q9586187,,
9866,Q9586379,,
9867,Q9586324,,
9872,Q9586611,,
9873,Q9586661,,
9880,Q10266042,,
9881,Q9586301,,
9882,Q9586285,,
9884,Q9586264,,
9890,Q9586199,,
9893,Q10667793,,
9895,Q9586301,,
9897,Q9586410,,
9898,Q9586264,,
9899,Q9586208,,
9900,Q9586474,,
9901,Q9586611,,
9905,Q9586474,,
9907,Q9586222,,
9913,Q9586360,,
9916,Q9586458,,
9917,Q10844878,,
9918,Q9586402,,
9920,Q10543856,,
9921,Q9586194,,
9922,Q10431979,,
9923,Q9586187,,
9925,Q9586350,,
9926,Q9586482,,
9927,Q10434726,,
9929,Q10543856,,
9931,Q9586667,,
9932,Q6723249,,
9946,Q6746910,,
9948,Q6705026,,
9949,Q6695071,,
9950,Q6741657,,
9953,Q6748265,,
9958,Q6738638,,
9960,Q6745629,,
9962,Q6738110,,
9963,Q6738110,,
9969,Q6699636,,
9970,Q6746795,,
9973,Q6705197,,
9975,Q6749181,,
9976,Q6747982,,
9978,Q6723499,,
9980,Q6736832,,
9983,Q6745629,,
9989,Q6746910,,
9993,Q6746795,,
9995,Q6738638,,
9996,Q6736832,,
9997,Q6736832,,
9998,Q6746891,,
9999,Q6746891,,
10001,Q6747982,,
10002,Q6738110,,
10008,Q6746795,,
10009,Q6746891,,
10012,Q6705907,,
10015,Q6741657,,
10021,Q6746910,,
10022,Q6732559,,
10027,Q6734730,,
10028,Q6744481,,
10037,Q7570950,,
10038,Q7601468,,
10044,Q7601374,,
10050,Q7586655,,
10055,Q7567373,,
10059,Q7578156,,
10064,Q7600206,,
10071,Q7581188,,
10079,Q7596748,,
10084,Q7593213,,
10088,Q7570639,,
10095,Q7589540,,
10098,Q7581220,,
10115,Q7602151,,
10124,Q7587490,,
10133,Q9585619,,
10137,Q8215837,,
10139,Q9585578,,
10141,Q9585627,,
10143,Q9585875,,
10145,Q9585701,,
10147,Q9585869,,
10150,Q9585875,,
10153,Q9585742,,
10155,Q9585986,,
10156,Q9585846,,
10159,Q9585627,,
10160,Q9585789,,
10161,Q8215574,,
10162,Q9585742,,
10163,Q9586003,,
10165,Q8214468,,
10169,Q9586089,,
10170,Q9585684,,
10171,Q9585798,,
10173,Q9585758,,
10174,Q9585655,,
10175,Q9585966,,
10179,Q9585735,,
10181,Q9585673,,
10183,Q9585970,,
10187,Q8215574,,
10192,Q9586136,,
10193,Q8216148,,
10194,Q9585649,,
10197,Q9585605,,
10199,Q8215607,,
10205,Q8215750,,
10209,Q9585765,,
10210,Q9585765,,
10211,Q9585860,,
10215,Q9585284,,
10218,Q9586003,,
10221,Q8215768,,
10225,Q8565198,,
10227,Q9585619,,
10229,Q9585447,,
10231,Q9585583,,
10234,Q3914557,,
10235,Q3914237,,
10238,Q3914369,,
10239,Q3914335,,
10240,Q3914247,,
10241,Q3914449,,
10242,Q3914537,,
10244,Q3914265,,
10245,Q3914510,,
10246,Q3914560,,
10247,Q3914219,,
10249,Q3914215,,
10250,Q3914249,,
10252,Q3914289,,
10262,Q3914366,,
10264,Q3914357,,
10266,Q3914352,,
10268,Q3914235,,
10269,Q3914223,,
10272,Q3914262,,
10273,Q3914353,,
10274,Q3914483,,
10279,Q3914520,,
10281,Q3914322,,
10284,Q3914514,,
10287,Q3914236,,
10288,Q3914528,,
10291,Q3914243,,
