,wikidata,type,osmid
2323,Q30162218,way,43043520
2324,Q30161952,way,102892842
2325,Q30162206,way,43313148
2329,Q30162013,way,43248056
2333,Q30162023,way,43002299
2335,Q30161893,way,103037612
2337,Q30162090,way,42992235
2338,Q30161717,way,42992180
2342,Q30161648,relation,9774416
2350,Q30161659,way,42896485
2351,Q30161878,way,102881786
2354,Q30162236,way,529348357
2355,Q30161677,way,102892762
2356,Q30161706,way,43248182
2357,Q30162129,way,43302485
2358,Q30162075,way,42992177
2368,Q30162170,way,102924670
2369,Q30162186,way,43302558
2370,Q30161806,way,43302525
2372,Q30162123,way,491868999
2373,Q30161728,way,102864944
2375,Q30162154,way,43302570
2377,Q30162241,relation,9882766
2382,Q30162264,way,529731332
2383,Q30161907,relation,10626046
2385,Q30162165,way,42992477
2386,Q30162118,relation,15442198
2387,Q30161783,way,882156794
2388,Q30162009,way,102865036
2391,Q30161980,way,42992174
2403,Q30162883,way,43043505
2405,Q30162730,way,42992501
2407,Q30162816,relation,9446863
2408,Q30162870,way,42896663
2410,Q30162667,way,43002250
2414,Q30162650,relation,10297840
2417,Q30162619,way,529348249
2418,Q30162820,way,102881306
2419,Q30162674,way,103223586
2421,Q30162395,relation,9742159
2422,Q30162906,relation,10626459
2425,Q30162802,way,42896747
2427,Q30162517,relation,7625021
2430,Q30162879,way,102881672
2431,Q30162781,way,529348186
2432,Q30162716,way,42992334
2433,Q30162478,way,529123938
2434,Q30162956,way,638781332
2437,Q30162831,way,529348442
2439,Q30162484,way,529123975
2440,Q30162565,way,103223790
2441,Q30162362,way,529348179
2442,Q30162425,way,529348184
2443,Q30162319,way,529348267
2444,Q30162920,way,659341795
2446,Q30162639,way,491869009
2449,Q30162772,way,103223526
2451,Q30162946,way,42992454
2453,Q30162512,relation,9774418
2456,Q30162823,relation,1463773
2458,Q30162553,relation,9749809
2460,Q30162787,relation,7224397
2464,Q30162654,way,659336167
2466,Q30162546,way,43302523
2472,Q30162794,way,103225199
2474,Q30162507,relation,7621650
2475,Q30162586,way,529731405
2477,Q30162695,way,103228474
2480,Q30162357,way,529731304
2483,Q30162501,relation,1460531
2485,Q30162474,way,529123703
2488,Q30162490,way,103228404
2493,Q30162842,way,103037825
2497,Q30162971,way,102924975
2499,Q30162525,way,42896615
2501,Q30163326,relation,10626318
2502,Q30163154,way,100610029
2503,Q30163101,way,42896574
2505,Q30163114,way,529348365
2506,Q30164463,way,529731307
2509,Q30163057,way,529731401
2510,Q30163345,way,102881178
2514,Q30164358,way,102892725
2516,Q30163239,way,529731410
2517,Q30163308,way,103039531
2518,Q30162979,way,529348248
2522,Q30163125,way,42992488
2523,Q30163234,way,102892862
2528,Q30163120,way,529123946
2530,Q30163276,way,43248099
2531,Q30164321,way,529731421
2534,Q30163319,way,529731341
2538,Q30163063,way,43043537
2541,Q30163198,way,529123663
2544,Q30163263,way,529348316
2545,Q30163243,way,700443130
2547,Q30164419,way,103249494
2548,Q30163293,way,102892861
2550,Q30163066,way,42992471
2552,Q30163176,way,529348213
2557,Q30164341,way,102881964
2558,Q30163172,way,529123964
2560,Q30163269,way,103037963
2562,Q30163332,way,42992444
2564,Q30163203,way,42992476
2565,Q30163359,way,99537110
2566,Q30163184,way,42896480
2567,Q30164316,way,529123910
2568,Q30163013,way,529123926
2569,Q30163029,way,103040072
2570,Q30163218,way,529348449
2571,Q30163224,relation,7625024
2572,Q30163285,way,529731334
2573,Q30163054,way,102925107
2574,Q30162986,way,43302510
2577,Q30163051,relation,1460553
2578,Q30163349,relation,5340266
2579,Q30163010,relation,1460558
2587,Q30163187,way,102925088
2591,Q30164410,way,529348193
2592,Q30163194,way,43043405
2594,Q30163322,way,43248213
2596,Q30163273,relation,7621647
2597,Q30164398,way,102924843
2600,Q30166061,relation,7618887
2603,Q30166208,way,42992426
2605,Q30165590,way,529348400
2607,Q30166142,relation,1460346
2610,Q30166124,way,102924867
2612,Q30165662,way,43043576
2613,Q30166354,way,102881265
2614,Q30165673,way,1049652100
2615,Q30166050,way,43302441
2616,Q30166272,way,42992442
2620,Q30165504,way,43002421
2622,Q30166099,relation,7618897
2625,Q30165730,way,102892705
2626,Q30165623,way,529123612
2627,Q30165587,way,42992483
2629,Q30166168,way,529731366
2633,Q30166437,way,43043471
2634,Q30166396,relation,1460338
2635,Q30166095,way,1046748421
2640,Q30166449,way,42992468
2642,Q30165727,way,42992300
2644,Q30166103,way,255331160
2645,Q30165696,way,43302548
2647,Q30166387,relation,9960371
2648,Q30165544,way,43043515
2651,Q30166460,way,102881530
2652,Q30165564,way,806420296
2653,Q30166204,way,529348214
2659,Q30165651,way,102892804
2661,Q30166216,way,43002290
2665,Q30165570,way,100609849
2666,Q30166331,way,103228738
2667,Q30166297,relation,1437327
2670,Q30166106,relation,1460339
2671,Q30165684,way,529348238
2672,Q30166351,way,103226145
2674,Q30166338,way,913660001
2675,Q30166190,relation,9881041
2677,Q30165515,way,706954321
2684,Q30165595,way,102892775
2686,Q30166300,way,431776473
2688,Q30166467,way,102881556
2690,Q30166254,way,43302537
2691,Q30165688,relation,1460259
2692,Q30166165,way,529123967
2693,Q30165508,relation,9787992
2694,Q30166365,way,43302469
2696,Q30165615,relation,8724958
2698,Q30165575,way,102881454
2701,Q30165203,relation,301496
2702,Q30165394,way,103040016
2704,Q30165062,way,102881620
2705,Q30164932,way,529731417
2706,Q30164494,way,572691768
2707,Q30164733,way,103228380
2708,Q30165370,way,529348387
2709,Q30164510,relation,1536372
2710,Q30164683,relation,9420637
2712,Q30164481,way,529348407
2713,Q30165436,way,42896746
2714,Q30164971,relation,1463767
2716,Q30165265,way,43248238
2717,Q30165350,way,43302429
2718,Q30165385,way,529348456
2719,Q30164945,way,373722891
2722,Q30164635,way,42896677
2727,Q30164521,way,43302562
2728,Q30165024,way,529348328
2729,Q30165362,way,529348233
2730,Q30164924,way,103039939
2731,Q30165488,way,893900820
2736,Q30165042,way,103225117
2737,Q30164529,way,102892847
2739,Q30164667,way,529123626
2742,Q30164504,way,42992470
2749,Q30165345,way,103227521
2755,Q30165246,way,43302468
2756,Q30164514,way,43002300
2758,Q30165297,way,102892782
2761,Q30165190,way,529348337
2762,Q30165287,way,43248139
2765,Q30165403,way,102881709
2768,Q30165002,way,102865302
2774,Q30165377,way,102881357
2781,Q30164920,way,42992351
2782,Q30164622,relation,9787979
2784,Q30165175,way,103037808
2786,Q30165430,way,42992474
2787,Q30165330,way,42992443
2788,Q30164540,relation,305132
2789,Q30164742,way,529731423
2794,Q30165052,way,102892798
2797,Q30164997,way,43002330
2798,Q30165186,way,42992527
2801,Q30167129,way,103038260
2802,Q30166683,way,529731301
2803,Q30166642,way,529348342
2804,Q30166951,way,42992403
2806,Q30167008,way,42896483
2814,Q30167475,relation,9742160
2815,Q30167393,way,42992264
2816,Q30167075,way,103228399
2819,Q30166897,way,43302569
2825,Q30167321,relation,10626053
2832,Q30166506,relation,4108984
2833,Q30166828,way,529731329
2837,Q30167247,way,102881988
2841,Q30166672,relation,9749812
2842,Q30166851,relation,300403
2843,Q30167118,way,529348359
2846,Q30167049,way,638781341
2847,Q30167307,way,42992307
2853,Q30167099,relation,3060499
2856,Q30166493,way,43002245
2857,Q30166567,way,103037893
2861,Q30167258,way,102924585
2862,Q30166960,relation,9472308
2863,Q30166563,way,43302533
2865,Q30167267,way,529731280
2868,Q30166543,way,529731408
2869,Q30166536,way,529731411
2870,Q30166732,relation,9764407
2871,Q30166499,relation,1424452
2873,Q30166857,way,103039299
2874,Q30167161,way,42896511
2875,Q30166931,relation,300405
2876,Q30167135,way,42992510
2877,Q30167181,way,103227976
2880,Q30167426,way,529731336
2881,Q30166889,relation,10626311
2884,Q30167437,relation,1460536
2887,Q30167369,way,529348247
2888,Q30167314,way,529731272
2889,Q30167432,way,529348231
2890,Q30166533,way,42992354
2893,Q30167376,way,529348245
2894,Q30166530,way,659864816
2895,Q30167216,relation,8524189
2898,Q30166912,way,102881675
2901,Q30168470,relation,10297835
2902,Q30168768,way,103040180
2904,Q30168865,way,43302554
2907,Q30168479,way,907340913
2908,Q30168831,way,529348346
2910,Q30167709,way,102881273
2911,Q30167665,way,610720622
2912,Q30169217,way,394470946
2913,Q30167908,way,103225690
2915,Q30168950,way,43302538
2916,Q30169280,relation,7618885
2917,Q30168928,way,638781328
2920,Q30169185,way,43248229
2922,Q30169264,way,42896619
2924,Q30167978,way,102865161
2925,Q30168820,way,913564558
2926,Q30168270,relation,9761641
2927,Q30169306,way,42992301
2930,Q30167579,way,529123918
2934,Q30168652,way,529123627
2935,Q30167896,relation,1460524
2936,Q30169026,way,43313288
2938,Q30168598,way,621760591
2939,Q30168975,way,529348204
2940,Q30168588,way,43043548
2942,Q30167675,way,529123924
2944,Q30167636,way,529348235
2946,Q30168732,way,529348404
2947,Q30167878,way,42896498
2953,Q30169038,way,102924926
2954,Q30168840,way,43302556
2955,Q30169001,relation,9772472
2957,Q30167723,way,42896514
2959,Q30167887,relation,9544243
2960,Q30168559,way,529348396
2961,Q30168797,way,806420295
2965,Q30168020,way,529348241
2972,Q30168336,way,42992147
2973,Q30168009,way,691451824
2974,Q30168084,way,529123675
2977,Q30169062,relation,300402
2983,Q30167604,way,529348436
2985,Q30168317,way,529348178
2986,Q30168921,way,43302526
2988,Q30167952,relation,7625026
2990,Q30168518,relation,7459257
2992,Q30168259,way,43002261
2997,Q30167742,way,529348318
2999,Q30169054,way,102881280
3001,Q30169975,way,42992193
3004,Q30169564,way,43302571
3007,Q30169338,way,102864810
3008,Q30170207,way,102924965
3009,Q30170438,way,529731316
3010,Q30169528,way,529123887
3011,Q30170557,way,43302484
3013,Q30169944,relation,1460574
3014,Q30170528,way,43002418
3016,Q30170452,way,1150814075
3017,Q30169988,way,529348322
3018,Q30169390,way,103039646
3019,Q30169713,relation,9762046
3020,Q30169378,way,102892896
3021,Q30170229,relation,1464362
3022,Q30169331,way,103228785
3023,Q30169818,relation,1460538
3027,Q30169481,relation,11565002
3028,Q30169519,relation,3068772
3029,Q30170586,relation,8475200
3031,Q30169411,relation,9749814
3033,Q30169981,way,103040340
3036,Q30170522,way,43302457
3039,Q30169880,way,529348332
3040,Q30169361,relation,10626044
3041,Q30170326,way,43043469
3043,Q30169809,way,103225952
3044,Q30170460,relation,9787977
3045,Q30169661,way,43043524
3048,Q30170077,way,529123659
3049,Q30169901,relation,10626460
3050,Q30170346,way,103224154
3053,Q30170161,way,529731422
3055,Q30170577,relation,1460266
3057,Q30169787,relation,7625025
3061,Q30170412,way,102881909
3063,Q30170033,way,102881430
3064,Q30169354,relation,1460545
3067,Q30169870,relation,3300289
3068,Q30169687,relation,10626040
3070,Q30170478,way,102892865
3074,Q30170267,way,43302546
3075,Q30170195,way,103226026
3078,Q30170381,way,394451810
3079,Q30169852,relation,6188478
3082,Q30170149,way,529731418
3089,Q30170004,way,42992504
3090,Q30169433,way,529123598
3092,Q30169455,way,529348191
3093,Q30169861,way,42992349
3095,Q30170513,way,42992462
3101,Q30172892,way,42992456
3102,Q30172789,relation,12256499
3105,Q30172721,way,42992516
3108,Q30173241,way,102892810
3109,Q30173181,relation,9881375
3111,Q30173196,relation,9413871
3113,Q30172916,relation,10626045
3116,Q30172979,way,43248162
3118,Q30171955,way,43302534
3121,Q30171921,way,255331169
3127,Q30172885,way,491869004
3128,Q30172383,way,529348313
3134,Q30172924,way,907342601
3137,Q30173266,way,907511180
3138,Q30172405,way,42896503
3139,Q30172842,relation,8124666
3140,Q30172442,relation,9856955
3141,Q30172302,way,879800917
3142,Q30173251,relation,15579994
3144,Q30173279,way,1152791104
3149,Q30172747,way,103225642
3150,Q30173025,way,43302541
3152,Q30172411,way,43002415
3156,Q30171833,way,43043517
3158,Q30172417,relation,7621641
3159,Q30171931,relation,5990982
3160,Q30173083,way,102881934
3161,Q30172356,way,529348270
3162,Q30172804,way,43002241
3168,Q30172861,way,102881335
3170,Q30173112,way,42896588
3176,Q30171786,way,529123609
3177,Q30173017,relation,9960369
3181,Q30172848,way,43043518
3182,Q30172782,way,42992487
3185,Q30172835,relation,8073176
3186,Q30172461,way,610718595
3187,Q30171865,way,43002293
3189,Q30172370,way,103040509
3191,Q30171780,way,529348200
3192,Q30172158,way,42992308
3193,Q30171805,relation,1469677
3196,Q30172492,way,43002249
3197,Q30173124,way,394452391
3198,Q30171799,relation,11595056
3200,Q30171424,way,42992514
3204,Q30171161,way,102881699
3206,Q30171771,way,43043436
3208,Q30170960,way,529731315
3210,Q30171392,relation,1459419
3211,Q30170629,way,528910614
3215,Q30171378,way,945214491
3216,Q30171240,way,102892928
3217,Q30170650,relation,10277279
3221,Q30171561,relation,1463780
3222,Q30170816,way,103227898
3226,Q30170937,way,43248152
3229,Q30171575,way,42992437
3233,Q30171469,way,743678897
3237,Q30171253,relation,300399
3239,Q30171541,way,102892784
3240,Q30171178,way,529123681
3241,Q30171430,relation,4035608
3248,Q30171359,way,42992434
3250,Q30170973,way,491868997
3252,Q30171671,way,529731326
3255,Q30171649,way,42896423
3257,Q30170994,way,103224703
3259,Q30171477,relation,11357170
3260,Q30170840,way,638781355
3263,Q30171386,relation,1536356
3266,Q30170705,way,610717141
3267,Q30171207,way,103227300
3269,Q30170596,way,978676632
3271,Q30170658,way,103226157
3272,Q30171763,way,102925057
3273,Q30170637,way,102924897
3274,Q30170909,way,529123864
3275,Q30171048,way,43302437
3277,Q30171596,way,42896366
3278,Q30171110,way,529348343
3282,Q30171117,way,529123749
3283,Q30171547,relation,11810880
3284,Q30171026,relation,1460260
3288,Q30171411,way,102864639
3289,Q30171664,way,103039442
3290,Q30171452,relation,10297827
3292,Q30170929,way,42896591
3293,Q30171438,relation,11595001
3294,Q30170790,way,43302532
3295,Q30171135,way,43043399
3299,Q30171630,way,42992228
3304,Q30174431,way,102864996
3305,Q30174630,way,43302566
3307,Q30173615,way,42896482
3308,Q30173362,way,43002248
3310,Q30174605,relation,7618890
3312,Q30173785,way,43302513
3317,Q30174150,way,43002247
3320,Q30174705,relation,9774417
3321,Q30173376,way,43302561
3322,Q30174751,relation,7618891
3324,Q30174767,way,42992304
3325,Q30173570,way,529348463
3326,Q30173686,way,102881716
3328,Q30173427,way,42992472
3329,Q30174372,relation,5959604
3331,Q30174721,way,529731343
3337,Q30174058,relation,7618895
3339,Q30173586,relation,9849183
3344,Q30174452,way,42992411
3345,Q30174281,way,42992507
3355,Q30173308,way,103224711
3356,Q30173449,way,43248166
3357,Q30174556,way,43248215
3358,Q30173294,relation,9754729
3361,Q30173928,way,745363147
3362,Q30173698,way,529731335
3363,Q30174579,way,42896571
3368,Q30173769,way,103227484
3369,Q30173383,relation,1463752
3370,Q30173797,way,529731360
3372,Q30174615,relation,1460343
3373,Q30173392,way,42896750
3375,Q30173460,way,610720616
3376,Q30174463,way,43043550
3377,Q30173668,relation,10225324
3380,Q30174660,relation,8870090
3381,Q30174239,way,529123657
3383,Q30174571,way,42992484
3385,Q30173825,relation,305127
3386,Q30174743,way,529348239
3388,Q30174480,way,102881528
3390,Q30174258,relation,9769163
3392,Q30173981,way,42896601
3393,Q30174123,way,103038155
3394,Q30173494,way,43189820
3395,Q30174523,relation,9764401
3397,Q30173443,relation,304581
3399,Q30173747,way,529348271
3403,Q30175766,relation,9764412
3404,Q30175492,way,103225188
3406,Q30175004,way,99539185
3408,Q30176251,way,706948271
3409,Q30176037,way,255331139
3417,Q30175718,relation,1460534
3421,Q30176011,way,43002266
3422,Q30175307,way,103037637
3423,Q30174988,way,43248158
3425,Q30175701,relation,9867944
3426,Q30174878,way,43302453
3427,Q30175524,way,103225003
3430,Q30176199,relation,9754728
3432,Q30176245,relation,10384329
3438,Q30174979,way,103228295
3439,Q30176123,relation,1460273
3440,Q30175075,way,529123940
3442,Q30175508,way,43043527
3443,Q30175407,way,43043379
3446,Q30175223,way,43002294
3448,Q30175207,way,707215659
3449,Q30175459,way,102892844
3450,Q30175547,relation,9960372
3451,Q30175068,way,102924634
3452,Q30175539,way,102881425
3455,Q30175173,way,43043476
3456,Q30175622,way,99536266
3458,Q30176111,way,529123701
3459,Q30175825,way,102892785
3461,Q30175184,way,102892766
3462,Q30175487,way,103039088
3463,Q30175673,relation,11597079
3466,Q30175687,relation,9636134
3471,Q30175200,way,529731308
3473,Q30175812,way,43043478
3474,Q30175755,way,529348329
3478,Q30175514,way,529123608
3479,Q30174946,way,103225736
3481,Q30175935,relation,15771810
3482,Q30175444,way,42992429
3486,Q30175976,relation,5956197
3488,Q30174897,relation,15449298
3489,Q30175780,relation,1536357
3491,Q30175571,way,43002285
3494,Q30175658,way,659333656
3495,Q30174924,relation,9744051
3497,Q30174871,relation,1536367
3498,Q30175245,relation,1460251
3499,Q30175611,way,529348333
3500,Q30178306,way,102881596
3506,Q30178442,way,43002303
3508,Q30178720,way,102892790
3514,Q30178111,relation,2890072
3516,Q30179644,way,43302433
3517,Q30178806,relation,11925429
3519,Q30178292,way,529123672
3520,Q30178245,way,659864098
3524,Q30178148,relation,7063154
3529,Q30179030,way,43302531
3530,Q30178955,relation,9764414
3531,Q30180038,relation,9764399
3533,Q30178642,way,43302551
3536,Q30180061,way,42992374
3537,Q30180479,relation,9420880
3540,Q30178552,way,42992518
3541,Q30178822,way,529123954
3545,Q30179818,way,43248243
3547,Q30178652,way,102881344
3550,Q30179213,relation,8658025
3551,Q30180184,way,529731319
3552,Q30179902,relation,9464545
3554,Q30179846,way,907341406
3555,Q30178791,relation,1460515
3558,Q30179770,relation,7618888
3559,Q30180517,relation,1463802
3561,Q30179396,relation,1460520
3563,Q30179734,way,529123801
3565,Q30179990,way,43002252
3566,Q30179466,way,529348349
3569,Q30178347,relation,1460268
3570,Q30179862,way,102881276
3572,Q30178100,way,99539096
3573,Q30179057,way,102892794
3575,Q30178837,way,102892788
3577,Q30180205,way,529731340
3578,Q30178965,way,43043433
3579,Q30178458,relation,11597078
3580,Q30179498,way,255331161
3582,Q30179482,way,103037860
3585,Q30178191,relation,7621653
3587,Q30179527,way,102881184
3593,Q30179606,relation,1460275
3594,Q30179790,way,103226803
3599,Q30180373,way,102924549
3600,Q30176507,way,42896662
3601,Q30177215,way,103223949
3605,Q30177088,way,42992453
3606,Q30177437,way,528910714
3607,Q30176389,way,42992460
3611,Q30177192,way,102881954
3612,Q30177112,way,529348212
3613,Q30177876,way,99539010
3615,Q30177618,way,102881309
3616,Q30177403,way,43189957
3617,Q30177761,way,42992299
3621,Q30177562,way,529348198
3622,Q30176629,way,43043543
3626,Q30176424,relation,11636593
3627,Q30177096,relation,7621651
3633,Q30178084,way,529348232
3636,Q30176385,way,42992449
3637,Q30176845,way,529348351
3638,Q30176926,relation,7625020
3639,Q30177672,relation,9787993
3641,Q30177131,way,43002178
3645,Q30177602,way,43302508
3646,Q30176646,way,43302507
3650,Q30177066,relation,1463744
3651,Q30176955,relation,1460560
3653,Q30177890,way,879800916
3657,Q30177813,way,102892803
3659,Q30176749,way,102925159
3660,Q30177415,way,43002287
3663,Q30177571,relation,7224399
3664,Q30176353,way,42992326
3666,Q30177021,way,43302438
3667,Q30177503,way,42896598
3668,Q30177267,relation,10386757
3669,Q30176401,way,102924496
3673,Q30177152,way,396431799
3674,Q30177950,way,43302536
3676,Q30176282,way,529348367
3682,Q30177804,way,102892806
3684,Q30177774,way,529731374
3686,Q30177160,relation,3299202
3689,Q30177356,way,43302456
3696,Q30177743,way,102924826
3698,Q30176685,relation,12319216
3700,Q30182912,way,529123788
3701,Q30182802,way,42895674
3702,Q30180673,way,529348467
3705,Q30182770,way,529731328
3707,Q30180894,way,529123630
3708,Q30183228,way,529348405
3709,Q30182045,way,43302486
3711,Q30180811,way,529348383
3712,Q30181720,way,43043484
3713,Q30183477,relation,9881378
3714,Q30180695,way,638781343
3715,Q30183514,way,529123674
3716,Q30181169,way,43302527
3721,Q30183141,way,529731314
3723,Q30182062,relation,9764405
3726,Q30181154,way,66027982
3727,Q30183108,way,43248157
3730,Q30182235,way,102864790
3732,Q30180743,way,42896481
3733,Q30181437,way,102924474
3734,Q30181399,way,43043575
3740,Q30180639,way,529731309
3745,Q30180656,relation,10626048
3749,Q30182664,way,102881180
3750,Q30180845,relation,1460344
3756,Q30182163,way,102925110
3758,Q30182940,way,100610193
3759,Q30183370,way,529348369
3763,Q30182716,way,43302522
3764,Q30183496,way,103224006
3766,Q30183158,way,529348314
3769,Q30183563,relation,10626461
3770,Q30181788,way,529123793
3775,Q30182356,way,102924848
3777,Q30182609,way,103038137
3778,Q30182387,way,529731345
3779,Q30183749,way,529348334
3780,Q30182303,way,43043508
3784,Q30182182,way,102892797
3785,Q30183402,way,43302565
3789,Q30183596,way,102864814
3794,Q30182787,way,529348399
3797,Q30182894,way,42896686
3799,Q30181856,way,102892940
3803,Q30186528,way,529123925
3807,Q30184285,way,102892774
3808,Q30186859,way,529348211
3811,Q30185517,way,99536325
3812,Q30184573,relation,9761645
3814,Q30185685,way,529348268
3816,Q30184527,way,102881383
3817,Q30184110,relation,305133
3818,Q30184802,relation,9269085
3819,Q30185725,way,42992329
3820,Q30186543,relation,7625022
3822,Q30186456,way,43248221
3825,Q30185139,way,103038740
3835,Q30184644,way,102892791
3836,Q30186192,way,103040815
3838,Q30186007,way,902467846
3839,Q30185379,way,529348440
3840,Q30185857,way,102924890
3841,Q30185399,relation,7621652
3842,Q30185792,relation,8798814
3844,Q30185322,way,529123687
3845,Q30184720,way,43002295
3846,Q30186476,way,529731424
3850,Q30186277,way,100609882
3854,Q30184475,way,85639859
3856,Q30183831,way,529282069
3859,Q30186332,way,43043473
3860,Q30186922,way,491869010
3862,Q30184232,relation,12256500
3863,Q30185214,relation,11587007
3864,Q30186391,way,102924958
3865,Q30184843,relation,1463755
3866,Q30185278,way,43248098
3867,Q30185815,way,43043492
3868,Q30184214,way,42992412
3870,Q30184589,way,939057682
3875,Q30185160,way,572712832
3876,Q30186686,way,42992227
3879,Q30183933,way,529123937
3880,Q30184374,way,610716092
3883,Q30186753,way,42992486
3885,Q30186314,way,529123682
3888,Q30184780,relation,10277277
3894,Q30186297,relation,9881377
3897,Q30185433,way,42896476
3898,Q30186944,relation,10698849
3899,Q30184506,way,529348234
3900,Q30200978,relation,9856952
3902,Q30201944,way,42992342
3905,Q30201786,relation,1460555
3908,Q30200848,relation,1469667
3913,Q30204328,way,43043514
3917,Q30205173,way,102881311
3918,Q30202908,relation,1460569
3921,Q30202073,way,103227357
3923,Q30205551,way,103228719
3924,Q30203155,way,43302557
3925,Q30203458,way,529348356
3936,Q30202772,relation,2927482
3940,Q30200735,relation,1460058
3941,Q30205337,way,529123688
3942,Q30201010,way,528910646
3943,Q30201180,way,43302445
3945,Q30204198,way,42992416
3947,Q30201888,relation,9142223
3951,Q30203233,way,42896422
3959,Q30201855,way,42992311
3960,Q30205300,relation,1460537
3964,Q30204959,way,103038394
3965,Q30204163,relation,1425167
3970,Q30203128,way,42992489
3971,Q30200243,way,43248135
3973,Q30203316,way,529348319
3974,Q30201256,relation,9649552
3975,Q30202938,relation,11630694
3976,Q30202449,way,102924944
3977,Q30205446,way,103039065
3979,Q30201647,way,43043536
3980,Q30203341,way,102881549
3981,Q30201707,relation,1437335
3985,Q30201117,relation,9740664
3987,Q30203181,way,42992338
3988,Q30204841,way,43043545
3990,Q30202829,way,43043494
3992,Q30201062,way,529123725
3993,Q30201098,way,103225123
3998,Q30205414,relation,3406145
3999,Q30205045,way,103224343
4001,Q30199559,way,102925097
4004,Q30199612,way,103038680
4014,Q30198523,way,102881532
4016,Q30197774,way,529348352
4017,Q30197540,relation,1425156
4018,Q30197666,way,43302464
4020,Q30198190,way,100520623
4021,Q30198707,way,99537771
4022,Q30199650,way,103224764
4026,Q30197373,way,529731317
4027,Q30198857,way,42992240
4032,Q30198625,relation,1460348
4034,Q30198223,relation,10219552
4035,Q30199720,way,103228583
4036,Q30199454,way,43043377
4039,Q30199380,way,529348230
4041,Q30198486,relation,1460272
4042,Q30197164,way,529348469
4043,Q30197356,way,529348408
4046,Q30197521,way,529123658
4047,Q30199247,relation,9849178
4048,Q30198403,relation,3090662
4049,Q30199578,way,529731425
4051,Q30199168,way,423500614
4055,Q30199226,way,529348345
4058,Q30197215,way,43002288
4059,Q30197254,way,43302434
4065,Q30199287,way,529348406
4067,Q30197295,way,529348297
4071,Q30199209,way,42896583
4075,Q30197711,relation,11630813
4076,Q30197364,way,102881225
4078,Q30199808,relation,13096320
4080,Q30200003,way,42896479
4082,Q30197151,relation,10626052
4083,Q30197488,relation,9464548
4084,Q30198562,way,706924003
4085,Q30200069,way,102924492
4088,Q30198257,way,529123699
4089,Q30197689,way,103040458
4090,Q30200091,relation,10219553
4091,Q30198165,way,43043470
4093,Q30199323,way,103040031
4095,Q30198821,relation,10297829
4096,Q30198733,way,529123973
4100,Q30206757,way,102924537
4101,Q30205943,way,103040541
4105,Q30206013,way,103226265
4106,Q30206833,way,42992229
4109,Q30207512,way,572691643
4110,Q33400562,way,66105384
4112,Q30208792,way,42992344
4115,Q55692895,relation,7617016
4118,Q30208084,relation,10386227
4119,Q53343795,relation,11703790
4121,Q30209781,way,43302477
4124,Q30208115,way,102881218
4127,Q30208724,relation,9852021
4128,Q30209222,way,529123705
4129,Q30211257,way,529348447
4130,Q30208759,way,42992447
4132,Q30207841,way,42992445
4134,Q30208296,way,103040843
4142,Q38092210,way,100654732
4143,Q30207973,way,43302440
4145,Q30205880,way,102892870
4146,Q30207475,way,43248171
4154,Q30207548,relation,7621654
4159,Q30208938,way,99535604
4161,Q30209474,way,102892768
4164,Q30205908,way,1160732388
4167,Q30209889,way,103224525
4170,Q30208639,relation,15425988
4174,Q30207766,way,103226306
4177,Q30209135,way,529348381
4178,Q55462704,way,43043495
4179,Q30208668,relation,1463791
4183,Q30207272,way,42896457
4189,Q30207371,relation,9882779
4190,Q30208997,relation,3361639
4191,Q30208351,way,659329895
4193,Q30208510,way,43043571
4194,Q30207806,way,529348286
4196,Q30208876,way,43043497
4197,Q30207039,relation,1461867
4199,Q30207444,relation,12556692
4204,Q55693342,way,745099638
4207,Q55693206,way,1166218606
4215,Q55693015,way,528910766
4226,Q55693282,way,1166218605
4231,Q55693295,way,611296703
4244,Q55693020,way,1166218608
4251,Q55693281,way,1166218604
4254,Q55693341,way,745094328
4259,Q55693288,way,896642453
4262,Q55693340,way,745047391
4272,Q55692997,way,528910728
4274,Q55693083,way,528910828
4287,Q55693343,way,743678899
4293,Q55693345,way,745365865
4304,Q55693363,way,745099639
4316,Q55693486,way,638781346
4318,Q55693382,way,529123909
4321,Q55693399,way,43313174
4322,Q55693444,relation,10386739
4332,Q55693459,way,621760604
4334,Q55693435,relation,15354885
4341,Q55693380,way,529123669
4347,Q55693462,way,967610334
4349,Q55693443,relation,15570425
4354,Q55693474,relation,9637772
4357,Q55693463,relation,15698248
4368,Q55693482,relation,9761640
4369,Q55693470,relation,9882780
4387,Q55693476,way,693614177
4399,Q55693479,way,611806889
4400,Q55693573,way,743718008
4401,Q55693562,way,529348437
4402,Q55693624,way,529348380
4406,Q55693592,way,743718020
4407,Q55693569,relation,9413873
4408,Q55693619,way,529348195
4411,Q55693584,way,529348272
4412,Q55693609,way,529348340
4415,Q55693611,way,529348325
4416,Q55693539,way,659336594
4418,Q55693552,way,529348468
4419,Q55693545,relation,9168413
4421,Q55693558,way,529348185
4422,Q55693566,way,529348240
4424,Q55693579,way,529348348
4425,Q55693627,way,529348378
4426,Q55693560,way,529348192
4427,Q55693580,way,529348339
4428,Q55693585,way,529348324
4429,Q55693547,way,1180183999
4431,Q55693564,way,529348448
4433,Q55693593,way,529348215
4434,Q55693605,way,529348207
4435,Q55693524,way,103039261
4437,Q55693618,way,529348459
4438,Q55693565,way,529348183
4439,Q55693582,relation,8142650
4443,Q55693626,relation,9420638
